,frame,k_cluster,outliers,silh_coef,clusters_label,quantidades,,small_clst,intermediate_clst,large_clst,small_mic,micelles
238,238,4,1,0.37852961663579415,[-1  0  1  2  3],[ 1 12 19 17  5],"47,6",0,1,1,2,0
239,239,4,0,0.46222647923348154,[0 1 2 3],[18 19 15  2],"47,8",1,0,1,1,0
240,240,4,0,0.46475912567353356,[0 1 2 3],[18 14  5 17],48,0,1,1,1,0
241,241,2,0,0.5188853066057367,[0 1],[37 17],"48,2",0,0,0,1,0
242,242,3,0,0.6018502895661269,[0 1 2],[18 19 17],"48,4",0,0,0,2,0
243,243,4,0,0.49575334301596563,[0 1 2 3],[12 19 17  6],"48,6",0,1,0,2,0
244,244,3,0,0.6013223287906592,[0 1 2],[18 19 17],"48,8",0,0,0,2,0
245,245,3,0,0.5621052077176243,[0 1 2],[18 19 17],49,0,0,0,2,0
246,246,4,0,0.38656414409455236,[0 1 2 3],[18 16 17  3],"49,2",1,0,0,2,0
247,247,5,0,0.33463788713906173,[0 1 2 3 4],[ 2 16 19 12  5],"49,4",0,1,1,2,0
248,248,5,0,0.4496824491606435,[0 1 2 3 4],[18 19 12  2  3],"49,6",2,0,1,1,0
249,249,5,3,0.27376831858266826,[-1  0  1  2  3  4],[ 3 10 19 15  5  2],"49,8",1,1,2,1,0
250,250,4,1,0.27500657189924327,[-1  0  1  2  3],[ 1 18 18 14  3],50,1,0,1,2,0
251,251,3,1,0.40274198627993246,[-1  0  1  2],[ 1 18 19 16],"50,2",0,0,0,3,0
252,252,4,0,0.430971846279241,[0 1 2 3],[18 15  5 16],"50,4",0,1,1,1,0
253,253,5,1,0.47306908043810547,[-1  0  1  2  3  4],[ 1 10 19 17  5  2],"50,6",1,1,1,2,0
254,254,6,1,0.23630145799761162,[-1  0  1  2  3  4  5],[ 1 11 15  4 14  6  3],"50,8",2,1,3,0,0
255,255,4,1,0.0056653123707856145,[-1  0  1  2  3],[ 1 11 35  4  3],51,2,0,1,0,1
256,256,4,2,0.43162899555294654,[-1  0  1  2  3],[ 2 15 19 16  2],"51,2",1,0,1,2,0
257,257,5,0,0.350872177613913,[0 1 2 3 4],[13 19 14  5  3],"51,4",1,1,1,1,0
258,258,3,1,0.49216768924438875,[-1  0  1  2],[ 1 17 19 17],"51,6",0,0,0,3,0
259,259,3,1,0.5626739551089753,[-1  0  1  2],[ 1 17 19 17],"51,8",0,0,0,3,0
260,260,3,0,0.6443010493951099,[0 1 2],[18 19 17],52,0,0,0,2,0
261,261,5,0,0.2988727535611384,[0 1 2 3 4],[18 17  3 14  2],"52,2",2,0,1,1,0
262,262,3,0,0.6578783882705762,[0 1 2],[18 19 17],"52,4",0,0,0,2,0
263,263,3,0,0.586996751913223,[0 1 2],[18 19 17],"52,6",0,0,0,2,0
264,264,3,0,0.4469641660946126,[0 1 2],[18 19 17],"52,8",0,0,0,2,0
265,265,3,0,0.4480568980347557,[0 1 2],[18 19 17],53,0,0,0,2,0
266,266,3,0,0.4360858314908953,[0 1 2],[18 19 17],"53,2",0,0,0,2,0
267,267,3,0,0.47455490367510095,[0 1 2],[18 19 17],"53,4",0,0,0,2,0
268,268,3,0,0.44092091060970745,[0 1 2],[18 19 17],"53,6",0,0,0,2,0
269,269,3,1,0.37230797805832777,[-1  0  1  2],[ 1 17 19 17],"53,8",0,0,0,3,0
270,270,3,1,0.4079373978213558,[-1  0  1  2],[ 1 17 19 17],54,0,0,0,3,0
271,271,3,0,0.5224114445819841,[0 1 2],[18 19 17],"54,2",0,0,0,2,0
272,272,3,1,0.44310706112462955,[-1  0  1  2],[ 1 17 19 17],"54,4",0,0,0,3,0
273,273,3,0,0.5962698052429,[0 1 2],[18 19 17],"54,6",0,0,0,2,0
274,274,3,0,0.5664070205757178,[0 1 2],[18 19 17],"54,8",0,0,0,2,0
275,275,3,0,0.5547036065595883,[0 1 2],[18 19 17],55,0,0,0,2,0
276,276,3,0,0.5795662261909007,[0 1 2],[18 19 17],"55,2",0,0,0,2,0
277,277,3,1,0.2970981897513934,[-1  0  1  2],[ 1 18 18 17],"55,4",0,0,0,3,0
278,278,3,0,0.4110302999548267,[0 1 2],[18 19 17],"55,6",0,0,0,2,0
279,279,3,0,0.4880475002224567,[0 1 2],[18 19 17],"55,8",0,0,0,2,0
280,280,3,0,0.4134925679567506,[0 1 2],[18 19 17],56,0,0,0,2,0
281,281,4,1,0.3226310858408051,[-1  0  1  2  3],[ 1 18 19 11  5],"56,2",0,1,1,2,0
282,282,3,0,0.45860379734036405,[0 1 2],[18 19 17],"56,4",0,0,0,2,0
283,283,4,0,0.31617442235089427,[0 1 2 3],[18 19 11  6],"56,6",0,1,1,1,0
284,284,4,0,0.3262117005115871,[0 1 2 3],[18 19 11  6],"56,8",0,1,1,1,0
285,285,3,0,0.4187264793047206,[0 1 2],[18 19 17],57,0,0,0,2,0
286,286,4,0,0.3138593432918449,[0 1 2 3],[15 19 17  3],"57,2",1,0,0,2,0
287,287,3,0,0.5228448112303546,[0 1 2],[18 19 17],"57,4",0,0,0,2,0
288,288,3,0,0.48343331490618474,[0 1 2],[18 19 17],"57,6",0,0,0,2,0
289,289,3,0,0.4888717952827441,[0 1 2],[18 19 17],"57,8",0,0,0,2,0
290,290,3,0,0.6686973054551104,[0 1 2],[18 19 17],58,0,0,0,2,0
291,291,4,0,0.5687319469366368,[0 1 2 3],[13 19 17  5],"58,2",0,1,0,2,0
292,292,4,1,0.36671161856442097,[-1  0  1  2  3],[ 1 13 19 16  5],"58,4",0,1,1,2,0
293,293,3,0,0.5864400377287111,[0 1 2],[18 19 17],"58,6",0,0,0,2,0
294,294,3,0,0.5522738356868444,[0 1 2],[18 19 17],"58,8",0,0,0,2,0
295,295,4,4,0.41208268511856416,[-1  0  1  2  3],[ 4  5 10 19 16],59,0,1,1,2,0
296,296,4,1,0.3761025022919124,[-1  0  1  2  3],[ 1 18 19  9  7],"59,2",0,1,1,2,0
297,297,6,1,0.35262712135294444,[-1  0  1  2  3  4  5],[ 1 10 19 14  4  3  3],"59,4",3,0,2,1,0
298,298,6,2,0.25979694948187937,[-1  0  1  2  3  4  5],[ 2 13 11  7 14  4  3],"59,6",2,1,3,0,0
299,299,6,1,0.3400145214449987,[-1  0  1  2  3  4  5],[ 1 10 19 15  2  4  3],"59,8",3,0,2,1,0
300,300,4,0,0.4460157677800011,[0 1 2 3],[16 19 17  2],60,1,0,0,2,0
301,301,4,1,0.3699730804717894,[-1  0  1  2  3],[ 1 17 19  8  9],"60,2",0,1,1,2,0
302,302,4,1,0.3328316423136036,[-1  0  1  2  3],[ 1 15 18 17  3],"60,4",1,0,1,2,0
303,303,4,1,0.3525254460073088,[-1  0  1  2  3],[ 1 14 19 17  3],"60,6",1,0,1,2,0
304,304,5,1,0.32111207633747757,[-1  0  1  2  3  4],[ 1  3 18 17 12  3],"60,8",2,0,1,2,0
305,305,4,0,0.48655920138777603,[0 1 2 3],[15 19 17  3],61,1,0,0,2,0
306,306,4,0,0.44704045291985645,[0 1 2 3],[18 10  9 17],"61,2",0,0,2,1,0
307,307,3,1,0.4443754690265224,[-1  0  1  2],[ 1 17 19 17],"61,4",0,0,0,3,0
308,308,6,0,0.36134788411618796,[0 1 2 3 4 5],[ 6 19 12  3  2 12],"61,6",2,0,2,1,0
309,309,4,0,0.47279052429140767,[0 1 2 3],[18  4 15 17],"61,8",1,0,1,1,0
310,310,5,1,0.2649797866382175,[-1  0  1  2  3  4],[ 1 15 19 14  3  2],62,2,0,2,1,0
311,311,3,1,0.3884689186901467,[-1  0  1  2],[ 1 17 19 17],"62,2",0,0,0,3,0
312,312,3,0,0.6229527785678817,[0 1 2],[18 19 17],"62,4",0,0,0,2,0
313,313,3,0,0.6413200004221419,[0 1 2],[18 19 17],"62,6",0,0,0,2,0
314,314,4,0,0.4876282763819546,[0 1 2 3],[18 17 17  2],"62,8",1,0,0,2,0
315,315,3,0,0.6079746257480407,[0 1 2],[18 19 17],63,0,0,0,2,0
316,316,3,1,0.40672085057710355,[-1  0  1  2],[ 1 18 19 16],"63,2",0,0,0,3,0
317,317,3,0,0.608267747129918,[0 1 2],[18 19 17],"63,4",0,0,0,2,0
318,318,3,1,0.4588615543608738,[-1  0  1  2],[ 1 18 19 16],"63,6",0,0,0,3,0
319,319,4,1,0.47156206232096237,[-1  0  1  2  3],[ 1 18 19 11  5],"63,8",0,1,1,2,0
320,320,6,0,0.3190180122435719,[0 1 2 3 4 5],[18 17 11  4  2  2],64,3,0,1,1,0
321,321,8,1,0.23171678433906437,[-1  0  1  2  3  4  5  6  7],[ 1  8 13  9  4  3  2 10  4],"64,2",4,1,3,0,0
322,322,9,5,0.2518073806744457,[-1  0  1  2  3  4  5  6  7  8],[ 5  2 12  2  2  4  7  6  5  9],"64,4",4,3,2,0,0
323,323,4,1,0.44179701664095733,[-1  0  1  2  3],[ 1 18 19  9  7],"64,6",0,1,1,2,0
324,324,5,2,0.4010046347821608,[-1  0  1  2  3  4],[ 2 17 19  9  5  2],"64,8",1,1,1,2,0
325,325,5,3,0.30193607730870436,[-1  0  1  2  3  4],[ 3 18 17 12  2  2],65,2,0,1,2,0
326,326,4,2,0.4437061763935142,[-1  0  1  2  3],[ 2 18 19 13  2],"65,2",1,0,1,2,0
327,327,4,1,0.27322437278224865,[-1  0  1  2  3],[ 1 17 19 15  2],"65,4",1,0,1,2,0
328,328,6,3,0.2430924766845653,[-1  0  1  2  3  4  5],[ 3 18  3 12 13  2  3],"65,6",3,0,2,1,0
329,329,7,0,0.2376554527677838,[0 1 2 3 4 5 6],[ 2 16 10 15  2  6  3],"65,8",2,1,2,1,0
330,330,5,2,0.28196639772646614,[-1  0  1  2  3  4],[ 2 18 17 11  4  2],66,2,0,1,2,0
331,331,6,3,0.17138683600733062,[-1  0  1  2  3  4  5],[ 3 14 14  2 14  2  5],"66,2",2,1,3,0,0
332,332,5,1,0.2605130819788197,[-1  0  1  2  3  4],[ 1 18 17 14  2  2],"66,4",2,0,1,2,0
333,333,4,2,0.4431980701982613,[-1  0  1  2  3],[ 2 18 18 12  4],"66,6",1,0,1,2,0
334,334,5,2,0.32116314086719155,[-1  0  1  2  3  4],[ 2  2 12 16  6 16],"66,8",1,1,1,2,0
335,335,8,2,0.17491311380399585,[-1  0  1  2  3  4  5  6  7],[ 2  2 12 12  7 13  2  2  2],67,4,1,3,0,0
336,336,5,4,0.260951743013205,[-1  0  1  2  3  4],[ 4  2 15 15 14  4],"67,2",2,0,3,0,0
337,337,6,1,0.26818220613229693,[-1  0  1  2  3  4  5],[ 1 10 15 14  2  8  4],"67,4",2,1,3,0,0
338,338,6,3,0.32757407061630484,[-1  0  1  2  3  4  5],[ 3 18 12  5  3  6  7],"67,6",1,3,1,1,0
339,339,4,1,0.3885547845096522,[-1  0  1  2  3],[ 1 18 19 14  2],"67,8",1,0,1,2,0
340,340,7,5,0.16032292931449252,[-1  0  1  2  3  4  5  6],[ 5 16  3 10  3 11  2  4],68,4,0,2,1,0
341,341,5,3,0.4533295263221228,[-1  0  1  2  3  4],[ 3 18 18  3 10  2],"68,2",2,0,1,2,0
342,342,5,3,0.3480145141642228,[-1  0  1  2  3  4],[ 3 17 11  3 12  8],"68,4",1,1,2,1,0
343,343,5,1,0.26270182949546494,[-1  0  1  2  3  4],[ 1 18 11 16  5  3],"68,6",1,1,1,2,0
344,344,4,1,0.3110888485737624,[-1  0  1  2  3],[ 1  2 19 17 15],"68,8",1,0,1,2,0
345,345,4,1,0.43973730103473646,[-1  0  1  2  3],[ 1 18 10 17  8],69,0,1,1,2,0
346,346,3,1,0.4123907887974616,[-1  0  1  2],[ 1 17 19 17],"69,2",0,0,0,3,0
347,347,4,3,0.25068158131053414,[-1  0  1  2  3],[ 3 22 10 11  8],"69,4",0,1,2,1,0
348,348,3,4,0.4968614732137193,[-1  0  1  2],[ 4 16 17 17],"69,6",0,0,0,3,0
349,349,4,0,-0.06853036408317778,[0 1 2 3],[33  2 17  2],"69,8",2,0,0,1,0
350,350,5,5,0.03841424446813086,[-1  0  1  2  3  4],[ 5  2 11 28  5  3],70,2,1,1,1,0
351,351,5,6,0.12893995347498421,[-1  0  1  2  3  4],[ 6 18 11 11  4  4],"70,2",2,0,2,1,0
352,352,6,8,0.19156759472976714,[-1  0  1  2  3  4  5],[ 8  2 15  2  5  7 15],"70,4",2,2,2,0,0
353,353,6,5,0.10929631727139125,[-1  0  1  2  3  4  5],[ 5  2 12  2 14  4 15],"70,6",3,0,3,0,0
354,354,9,5,0.17753737973951206,[-1  0  1  2  3  4  5  6  7  8],[ 5  2  2  8 11  3  2  3 16  2],"70,8",6,1,1,1,0
355,355,9,6,0.1976905541864781,[-1  0  1  2  3  4  5  6  7  8],[ 6  2  2  9  7  3  4  2 15  4],71,6,1,2,0,0
356,356,7,4,0.20986084904695979,[-1  0  1  2  3  4  5  6],[ 4  2  2  9 12  3  7 15],"71,2",3,1,3,0,0
357,357,8,1,0.2632506687969955,[-1  0  1  2  3  4  5  6  7],[ 1  2 10  9  8  3  3 16  2],"71,4",4,1,2,1,0
358,358,6,2,0.21271594316118275,[-1  0  1  2  3  4  5],[ 2  2  9  9 14  3 15],"71,6",2,0,4,0,0
359,359,5,0,0.340371245636683,[0 1 2 3 4],[18 10  9 13  4],"71,8",1,0,3,0,0
360,360,7,3,0.29897919799936773,[-1  0  1  2  3  4  5  6],[ 3 17  9  9  4  4  6  2],72,3,1,2,1,0
361,361,5,4,0.4186127151157843,[-1  0  1  2  3  4],[ 4 18  5  5  6 16],"72,2",0,3,0,2,0
362,362,9,3,0.25660025496361677,[-1  0  1  2  3  4  5  6  7  8],[ 3  3  9  2  4  4  7  3 15  4],"72,4",6,1,2,0,0
363,363,4,0,0.39972351905134085,[0 1 2 3],[ 3 19 17 15],"72,6",0,0,1,2,0
364,364,8,4,0.17889915206940965,[-1  0  1  2  3  4  5  6  7],[ 4  3  2  7 12  2  2  7 15],"72,8",4,2,2,0,0
365,365,5,2,0.3067001032011896,[-1  0  1  2  3  4],[ 2  3  8 10 16 15],73,1,1,2,1,0
366,366,9,2,0.2217789320499018,[-1  0  1  2  3  4  5  6  7  8],[ 2  3  9  2 12  4  5 13  2  2],"73,2",5,1,3,0,0
367,367,6,2,0.45841893417153406,[-1  0  1  2  3  4  5],[ 2 18  9  3 16  4  2],"73,4",3,0,1,2,0
368,368,7,0,0.34085773441648876,[0 1 2 3 4 5 6],[18 12  2  7  8  5  2],"73,6",2,3,1,0,0
369,369,9,4,0.21869153708328457,[-1  0  1  2  3  4  5  6  7  8],[ 4  2  7  2 10  3  5 16  3  2],"73,8",5,2,1,1,0
370,370,4,1,0.19341830709279667,[-1  0  1  2  3],[ 1 18 18 12  5],74,0,1,1,2,0
371,371,10,1,0.17926679402114637,[-1  0  1  2  3  4  5  6  7  8  9],[ 1  3 11  3  4  7  5 14  2  2  2],"74,2",6,2,2,0,0
372,372,8,4,0.0886760028645978,[-1  0  1  2  3  4  5  6  7],[ 4 18 11  4  2  8  3  2  2],"74,4",5,1,1,1,0
373,373,10,1,0.2019347657395361,[-1  0  1  2  3  4  5  6  7  8  9],[ 1  2 10  3  4  4  9  3 14  2  2],"74,6",7,0,3,0,0
374,374,7,3,0.32504480576036276,[-1  0  1  2  3  4  5  6],[ 3 18 12  2  4 10  3  2],"74,8",4,0,2,1,0
375,375,5,1,0.33965581720008386,[-1  0  1  2  3  4],[ 1 18 12 12  5  6],75,0,2,2,1,0
376,376,4,3,0.39604797746266956,[-1  0  1  2  3],[ 3 17 18  2 14],"75,2",1,0,1,2,0
377,377,3,0,0.625026579984363,[0 1 2],[18 19 17],"75,4",0,0,0,2,0
378,378,5,1,0.24946697182915237,[-1  0  1  2  3  4],[ 1 16  2 15 17  3],"75,6",2,0,1,2,0
379,379,6,1,0.1510272112062353,[-1  0  1  2  3  4  5],[ 1 15  2 15  4 13  4],"75,8",3,0,3,0,0
380,380,3,0,0.5109055539747859,[0 1 2],[18 19 17],76,0,0,0,2,0
381,381,3,1,0.1673978909132705,[-1  0  1  2],[ 1 31 19  3],"76,2",1,0,0,2,0
382,382,4,2,0.46356522926298854,[-1  0  1  2  3],[ 2  2 19 17 14],"76,4",1,0,1,2,0
383,383,3,1,0.36834081886450987,[-1  0  1  2],[ 1 17 19 17],"76,6",0,0,0,3,0
384,384,3,2,0.38987245849490937,[-1  0  1  2],[ 2 16 19 17],"76,8",0,0,0,3,0
385,385,3,1,0.20023134940562837,[-1  0  1  2],[ 1 17 19 17],77,0,0,0,3,0
386,386,3,0,0.5439977238813112,[0 1 2],[18 19 17],"77,2",0,0,0,2,0
387,387,4,0,0.3865501985442054,[0 1 2 3],[16  2 19 17],"77,4",1,0,0,2,0
388,388,4,0,0.41805956285259405,[0 1 2 3],[16  2 19 17],"77,6",1,0,0,2,0
389,389,3,0,0.5375522687873882,[0 1 2],[18 19 17],"77,8",0,0,0,2,0
390,390,3,0,0.32858354826708935,[0 1 2],[18 19 17],78,0,0,0,2,0
391,391,3,0,0.3177232402583098,[0 1 2],[18 19 17],"78,2",0,0,0,2,0
392,392,3,0,0.2985524209166077,[0 1 2],[18 19 17],"78,4",0,0,0,2,0
393,393,4,0,0.15822138551398443,[0 1 2 3],[14  4 19 17],"78,6",1,0,0,2,0
394,394,3,0,0.3500307675654883,[0 1 2],[18 19 17],"78,8",0,0,0,2,0
395,395,2,0,0.3104401125883391,[0 1],[37 17],79,0,0,0,1,0
396,396,3,0,0.05259368763695285,[0 1 2],[33  4 17],"79,2",1,0,0,1,0
397,397,2,0,0.35310930440842575,[0 1],[37 17],"79,4",0,0,0,1,0
398,398,2,0,0.3885753891329072,[0 1],[37 17],"79,6",0,0,0,1,0
399,399,2,0,0.3125236425308134,[0 1],[37 17],"79,8",0,0,0,1,0
400,400,3,0,0.15774053422709716,[0 1 2],[35 17  2],80,1,0,0,1,0
401,401,4,0,0.26986129846923756,[0 1 2 3],[ 3  3 31 17],"80,2",1,0,0,2,0
402,402,3,0,0.3271237876951187,[0 1 2],[ 6 31 17],"80,4",0,0,0,2,0
403,403,3,0,0.3252674987750795,[0 1 2],[ 7 30 17],"80,6",0,0,0,2,0
404,404,2,0,0.45015093681863,[0 1],[37 17],"80,8",0,0,0,1,0
405,405,3,0,0.6614833483260871,[0 1 2],[18 19 17],81,0,0,0,2,0
406,406,3,1,0.45807147994929176,[-1  0  1  2],[ 1 17 19 17],"81,2",0,0,0,3,0
407,407,3,2,0.5283298567570403,[-1  0  1  2],[ 2 17 19 16],"81,4",0,0,0,3,0
408,408,4,1,0.32648623126039056,[-1  0  1  2  3],[ 1 17 19 14  3],"81,6",1,0,1,2,0
409,409,4,1,0.28902010702820974,[-1  0  1  2  3],[ 1 18 18 15  2],"81,8",1,0,1,2,0
410,410,4,0,0.5033450716651955,[0 1 2 3],[18 19  3 14],82,1,0,1,1,0
411,411,4,0,0.46632777246741974,[0 1 2 3],[18  6 13 17],"82,2",0,1,1,1,0
412,412,3,2,0.2223493460713226,[-1  0  1  2],[ 2 29  6 17],"82,4",0,1,0,2,0
413,413,4,1,0.4611609840355657,[-1  0  1  2  3],[ 1 14  3 19 17],"82,6",1,0,1,2,0
414,414,5,2,0.31182255681873794,[-1  0  1  2  3  4],[ 2 15 19  4 12  2],"82,8",2,0,2,1,0
415,415,3,0,0.2629701911797064,[0 1 2],[32  5 17],83,0,1,0,1,0
416,416,4,1,0.3412443435916834,[-1  0  1  2  3],[ 1 13  4 19 17],"83,2",1,0,1,2,0
417,417,3,0,0.527407765174004,[0 1 2],[18 19 17],"83,4",0,0,0,2,0
418,418,4,0,0.435672189598656,[0 1 2 3],[15  3 19 17],"83,6",1,0,0,2,0
419,419,3,0,0.5015990909249085,[0 1 2],[18 19 17],"83,8",0,0,0,2,0
420,420,4,0,0.4773966281848022,[0 1 2 3],[13  5 19 17],84,0,1,0,2,0
421,421,3,0,0.5571443669413227,[0 1 2],[18 19 17],"84,2",0,0,0,2,0
422,422,3,0,0.4213511262676643,[0 1 2],[18 19 17],"84,4",0,0,0,2,0
423,423,3,0,0.34270445178889664,[0 1 2],[18 19 17],"84,6",0,0,0,2,0
424,424,3,0,0.2211276153792534,[0 1 2],[18 19 17],"84,8",0,0,0,2,0
425,425,3,0,0.23869667638951947,[0 1 2],[18 19 17],85,0,0,0,2,0
426,426,3,0,0.33170146047485205,[0 1 2],[18 19 17],"85,2",0,0,0,2,0
427,427,3,0,0.25091679837156594,[0 1 2],[18 19 17],"85,4",0,0,0,2,0
428,428,3,0,0.43920128874831094,[0 1 2],[18 19 17],"85,6",0,0,0,2,0
429,429,3,0,0.34014464108371834,[0 1 2],[18 19 17],"85,8",0,0,0,2,0
430,430,3,0,0.22458773642463525,[0 1 2],[18 19 17],86,0,0,0,2,0
431,431,3,1,0.1718124859612994,[-1  0  1  2],[ 1 18 19 16],"86,2",0,0,0,3,0
432,432,4,1,0.33335936967762514,[-1  0  1  2  3],[ 1 16 19 16  2],"86,4",1,0,0,3,0
433,433,3,1,0.3730390722783866,[-1  0  1  2],[ 1 18 19 16],"86,6",0,0,0,3,0
434,434,3,0,0.3700317100306179,[0 1 2],[18 19 17],"86,8",0,0,0,2,0
435,435,3,1,0.17989262445694165,[-1  0  1  2],[ 1 18 19 16],87,0,0,0,3,0
436,436,3,1,0.3017067217479635,[-1  0  1  2],[ 1 18 19 16],"87,2",0,0,0,3,0
437,437,3,1,0.20509545921944242,[-1  0  1  2],[ 1 18 19 16],"87,4",0,0,0,3,0
438,438,3,1,0.2841122674189453,[-1  0  1  2],[ 1 18 19 16],"87,6",0,0,0,3,0
439,439,3,1,0.2745839542274373,[-1  0  1  2],[ 1 18 19 16],"87,8",0,0,0,3,0
440,440,3,1,0.2850449096418269,[-1  0  1  2],[ 1 18 19 16],88,0,0,0,3,0
441,441,3,1,0.5867941933239254,[-1  0  1  2],[ 1 18 19 16],"88,2",0,0,0,3,0
442,442,3,1,0.37896301534578564,[-1  0  1  2],[ 1 18 19 16],"88,4",0,0,0,3,0
443,443,3,1,0.48434777097629556,[-1  0  1  2],[ 1 18 19 16],"88,6",0,0,0,3,0
444,444,3,1,0.5380186956349787,[-1  0  1  2],[ 1 18 19 16],"88,8",0,0,0,3,0
445,445,3,1,0.5499142692760897,[-1  0  1  2],[ 1 18 19 16],89,0,0,0,3,0
446,446,4,1,0.3953191237288376,[-1  0  1  2  3],[ 1 16 19 16  2],"89,2",1,0,0,3,0
447,447,3,1,0.31474887297836873,[-1  0  1  2],[ 1 18 19 16],"89,4",0,0,0,3,0
448,448,4,1,0.17372649043083313,[-1  0  1  2  3],[ 1 16 19 16  2],"89,6",1,0,0,3,0
449,449,3,1,0.3439874712277248,[-1  0  1  2],[ 1 18 19 16],"89,8",0,0,0,3,0
450,450,3,1,0.4939754246042783,[-1  0  1  2],[ 1 18 19 16],90,0,0,0,3,0
451,451,3,1,0.558292163195773,[-1  0  1  2],[ 1 18 19 16],"90,2",0,0,0,3,0
452,452,3,1,0.5833553856900452,[-1  0  1  2],[ 1 18 19 16],"90,4",0,0,0,3,0
453,453,3,1,0.4819411874504938,[-1  0  1  2],[ 1 18 19 16],"90,6",0,0,0,3,0
454,454,3,1,0.5317726622276514,[-1  0  1  2],[ 1 18 19 16],"90,8",0,0,0,3,0
455,455,3,2,0.19476646701673112,[-1  0  1  2],[ 2 17 19 16],91,0,0,0,3,0
456,456,3,1,0.21144935548570076,[-1  0  1  2],[ 1 18 19 16],"91,2",0,0,0,3,0
457,457,3,1,0.27561687207625485,[-1  0  1  2],[ 1 18 19 16],"91,4",0,0,0,3,0
458,458,3,1,0.21159156163835602,[-1  0  1  2],[ 1 18 19 16],"91,6",0,0,0,3,0
459,459,3,1,0.16064620374714125,[-1  0  1  2],[ 1 18 19 16],"91,8",0,0,0,3,0
460,460,3,1,0.16531055660047894,[-1  0  1  2],[ 1 18 19 16],92,0,0,0,3,0
461,461,3,1,0.12072465375056393,[-1  0  1  2],[ 1 18 19 16],"92,2",0,0,0,3,0
462,462,3,0,0.2267038227627071,[0 1 2],[18 19 17],"92,4",0,0,0,2,0
463,463,3,0,0.4067672829889286,[0 1 2],[18 19 17],"92,6",0,0,0,2,0
464,464,3,0,0.3580779061797545,[0 1 2],[18 19 17],"92,8",0,0,0,2,0
465,465,3,1,0.2661661964393446,[-1  0  1  2],[ 1 18 19 16],93,0,0,0,3,0
466,466,3,2,0.31487833588108755,[-1  0  1  2],[ 2 17 19 16],"93,2",0,0,0,3,0
467,467,3,0,0.39594607116239267,[0 1 2],[18 19 17],"93,4",0,0,0,2,0
468,468,3,0,0.40148550828312285,[0 1 2],[18 19 17],"93,6",0,0,0,2,0
469,469,3,0,0.356949909850485,[0 1 2],[18 19 17],"93,8",0,0,0,2,0
470,470,3,0,0.3946374424172835,[0 1 2],[18 19 17],94,0,0,0,2,0
471,471,3,0,0.4125798991821957,[0 1 2],[18 19 17],"94,2",0,0,0,2,0
472,472,3,2,0.2979862620273527,[-1  0  1  2],[ 2 17 19 16],"94,4",0,0,0,3,0
473,473,3,0,0.3164519447724504,[0 1 2],[18 19 17],"94,6",0,0,0,2,0
474,474,3,0,0.36787538706626366,[0 1 2],[18 19 17],"94,8",0,0,0,2,0
475,475,3,0,0.5392688636247968,[0 1 2],[18 19 17],95,0,0,0,2,0
476,476,4,1,0.15346151940106395,[-1  0  1  2  3],[ 1 13 19 16  5],"95,2",0,1,1,2,0
477,477,3,2,0.36079742147813465,[-1  0  1  2],[ 2 17 19 16],"95,4",0,0,0,3,0
478,478,3,0,0.42894594551889176,[0 1 2],[18 19 17],"95,6",0,0,0,2,0
479,479,3,1,0.3928762831111701,[-1  0  1  2],[ 1 18 19 16],"95,8",0,0,0,3,0
480,480,2,0,0.4280165713053716,[0 1],[37 17],96,0,0,0,1,0
481,481,2,0,0.4568279949159209,[0 1],[37 17],"96,2",0,0,0,1,0
482,482,2,3,0.24463291271944557,[-1  0  1],[ 3 35 16],"96,4",0,0,0,1,1
483,483,3,0,0.5312093673341846,[0 1 2],[18 19 17],"96,6",0,0,0,2,0
484,484,3,0,0.5880927780321388,[0 1 2],[18 19 17],"96,8",0,0,0,2,0
485,485,2,2,0.2181711951164732,[-1  0  1],[ 2 36 16],97,0,0,0,1,1
486,486,3,1,0.3826683888202386,[-1  0  1  2],[ 1 16 20 17],"97,2",0,0,0,3,0
487,487,3,2,0.4786049913633325,[-1  0  1  2],[ 2 15 20 17],"97,4",0,0,1,2,0
488,488,3,2,0.49515458627442244,[-1  0  1  2],[ 2 17 18 17],"97,6",0,0,0,3,0
489,489,3,1,0.3672026208392552,[-1  0  1  2],[ 1 18 19 16],"97,8",0,0,0,3,0
490,490,3,1,0.32364698292294597,[-1  0  1  2],[ 1 18 19 16],98,0,0,0,3,0
491,491,3,1,0.32776310090311706,[-1  0  1  2],[ 1 18 19 16],"98,2",0,0,0,3,0
492,492,3,0,0.5278989544205259,[0 1 2],[18 19 17],"98,4",0,0,0,2,0
493,493,3,0,0.5102563644870562,[0 1 2],[18 19 17],"98,6",0,0,0,2,0
494,494,4,0,0.39375886579815994,[0 1 2 3],[18 17 17  2],"98,8",1,0,0,2,0
495,495,4,1,0.2382885967510184,[-1  0  1  2  3],[ 1 18 17 16  2],99,1,0,0,3,0
496,496,4,1,0.2464472340997031,[-1  0  1  2  3],[ 1 16 19 16  2],"99,2",1,0,0,3,0
497,497,3,1,0.4974515136592181,[-1  0  1  2],[ 1 18 19 16],"99,4",0,0,0,3,0
498,498,3,1,0.4944042515149629,[-1  0  1  2],[ 1 18 19 16],"99,6",0,0,0,3,0
499,499,3,1,0.4864914926025331,[-1  0  1  2],[ 1 18 19 16],"99,8",0,0,0,3,0
