,frame,k_cluster,outliers,silh_coef,clusters_label,quantidades,small_clst,intermediate_clst,large_clst,small_mic,micelles
193,193,8,30,-0.3999954284615465,[-1  0  1  2  3  4  5  6  7],[30  4  2  2  5  4  2  2  3],7,1,0,0,0
194,194,12,28,-0.4463848782332936,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[28  3  2  2  2  2  2  2  2  3  2  2  2],12,0,0,0,0
195,195,9,31,-0.3746229297501744,[-1  0  1  2  3  4  5  6  7  8],[31  4  2  3  2  2  2  2  2  4],9,0,0,0,0
196,196,11,27,-0.40604306530389733,[-1  0  1  2  3  4  5  6  7  8  9 10],[27  2  2  3  2  2  3  2  2  2  5  2],10,1,0,0,0
197,197,10,28,-0.3479189703906319,[-1  0  1  2  3  4  5  6  7  8  9],[28  3  2  2  2  2  2  2  3  5  3],9,1,0,0,0
198,198,11,31,-0.4740313800773617,[-1  0  1  2  3  4  5  6  7  8  9 10],[31  2  2  2  3  2  2  2  2  2  2  2],11,0,0,0,0
199,199,11,27,-0.43939319677927685,[-1  0  1  2  3  4  5  6  7  8  9 10],[27  3  2  4  2  2  2  4  2  2  2  2],11,0,0,0,0
200,200,9,32,-0.4049077859749179,[-1  0  1  2  3  4  5  6  7  8],[32  3  2  4  2  3  2  2  2  2],9,0,0,0,0
201,201,9,36,-0.42369720748424944,[-1  0  1  2  3  4  5  6  7  8],[36  2  2  2  2  2  2  2  2  2],9,0,0,0,0
202,202,4,45,-0.35172917331197123,[-1  0  1  2  3],[45  3  2  2  2],4,0,0,0,0
203,203,9,28,-0.3732855119949123,[-1  0  1  2  3  4  5  6  7  8],[28  3  2  5  2  3  2  3  4  2],8,1,0,0,0
204,204,8,36,-0.31342281589023246,[-1  0  1  2  3  4  5  6  7],[36  4  2  2  2  2  2  2  2],8,0,0,0,0
205,205,7,36,-0.37051778868050894,[-1  0  1  2  3  4  5  6],[36  3  3  2  2  3  3  2],7,0,0,0,0
206,206,3,48,-0.26309985252473256,[-1  0  1  2],[48  2  2  2],3,0,0,0,0
207,207,3,47,-0.27893692983752444,[-1  0  1  2],[47  2  2  3],3,0,0,0,0
208,208,12,23,-0.33989923980318554,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[23  3  2  2  4  2  2  4  3  2  3  2  2],12,0,0,0,0
209,209,12,21,-0.3430972241389489,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[21  2  3  2  2  4  2  6  2  4  2  2  2],11,1,0,0,0
210,210,10,26,-0.3837206977679481,[-1  0  1  2  3  4  5  6  7  8  9],[26  6  5  2  3  2  2  2  2  2  2],8,2,0,0,0
211,211,9,25,-0.35178091098755576,[-1  0  1  2  3  4  5  6  7  8],[25  8  3  3  4  2  3  2  2  2],8,1,0,0,0
212,212,9,30,-0.33294348092551485,[-1  0  1  2  3  4  5  6  7  8],[30  4  3  3  3  3  2  2  2  2],9,0,0,0,0
213,213,11,30,-0.3226748913499086,[-1  0  1  2  3  4  5  6  7  8  9 10],[30  2  2  2  2  3  3  2  2  2  2  2],11,0,0,0,0
214,214,9,36,-0.32956831037807666,[-1  0  1  2  3  4  5  6  7  8],[36  2  2  2  2  2  2  2  2  2],9,0,0,0,0
215,215,11,28,-0.3732554865393014,[-1  0  1  2  3  4  5  6  7  8  9 10],[28  2  2  4  2  2  3  2  3  2  2  2],11,0,0,0,0
216,216,6,38,-0.37049123082770063,[-1  0  1  2  3  4  5],[38  2  4  2  2  3  3],6,0,0,0,0
217,217,9,28,-0.45024380167643874,[-1  0  1  2  3  4  5  6  7  8],[28  2  5  5  2  2  2  2  4  2],7,2,0,0,0
218,218,9,33,-0.42525151229685076,[-1  0  1  2  3  4  5  6  7  8],[33  2  2  4  2  2  2  2  3  2],9,0,0,0,0
219,219,6,39,-0.27514674555020724,[-1  0  1  2  3  4  5],[39  2  3  2  4  2  2],6,0,0,0,0
220,220,12,29,-0.500054471473831,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[29  2  2  2  2  2  2  2  2  2  2  3  2],12,0,0,0,0
221,221,10,27,-0.3403277310371404,[-1  0  1  2  3  4  5  6  7  8  9],[27  2  3  2  2  5  2  2  2  4  3],9,1,0,0,0
222,222,9,29,-0.321334977194287,[-1  0  1  2  3  4  5  6  7  8],[29  3  3  3  2  2  5  2  3  2],8,1,0,0,0
223,223,8,36,-0.34970866601400724,[-1  0  1  2  3  4  5  6  7],[36  2  2  2  2  2  4  2  2],8,0,0,0,0
224,224,9,33,-0.4135605482604369,[-1  0  1  2  3  4  5  6  7  8],[33  4  2  2  3  2  2  2  2  2],9,0,0,0,0
225,225,7,38,-0.326093683657862,[-1  0  1  2  3  4  5  6],[38  2  2  2  4  2  2  2],7,0,0,0,0
226,226,7,39,-0.40951783969183964,[-1  0  1  2  3  4  5  6],[39  2  2  2  2  3  2  2],7,0,0,0,0
227,227,6,41,-0.3684272513513324,[-1  0  1  2  3  4  5],[41  2  3  2  2  2  2],6,0,0,0,0
228,228,8,37,-0.41475198775035244,[-1  0  1  2  3  4  5  6  7],[37  2  3  2  2  2  2  2  2],8,0,0,0,0
229,229,12,29,-0.4300439347237252,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[29  2  2  2  3  2  2  2  2  2  2  2  2],12,0,0,0,0
230,230,9,33,-0.3067111375853399,[-1  0  1  2  3  4  5  6  7  8],[33  2  3  3  2  2  3  2  2  2],9,0,0,0,0
231,231,7,38,-0.3912407588700593,[-1  0  1  2  3  4  5  6],[38  2  2  4  2  2  2  2],7,0,0,0,0
232,232,11,30,-0.3638926845033787,[-1  0  1  2  3  4  5  6  7  8  9 10],[30  4  2  2  2  2  2  2  2  2  2  2],11,0,0,0,0
233,233,8,35,-0.3515844995834019,[-1  0  1  2  3  4  5  6  7],[35  2  2  4  3  2  2  2  2],8,0,0,0,0
234,234,6,38,-0.3556105805577896,[-1  0  1  2  3  4  5],[38  2  3  5  2  2  2],5,1,0,0,0
235,235,7,34,-0.33833180266541424,[-1  0  1  2  3  4  5  6],[34  2  6  2  2  4  2  2],6,1,0,0,0
236,236,6,37,-0.3804268463882338,[-1  0  1  2  3  4  5],[37  5  4  2  2  2  2],5,1,0,0,0
237,237,9,33,-0.3993200377613351,[-1  0  1  2  3  4  5  6  7  8],[33  4  3  2  2  2  2  2  2  2],9,0,0,0,0
238,238,10,32,-0.4381213651566403,[-1  0  1  2  3  4  5  6  7  8  9],[32  3  2  2  2  2  2  2  2  3  2],10,0,0,0,0
239,239,7,35,-0.39476805207148163,[-1  0  1  2  3  4  5  6],[35  2  4  5  2  2  2  2],6,1,0,0,0
240,240,9,32,-0.36540822269765,[-1  0  1  2  3  4  5  6  7  8],[32  3  2  2  3  2  3  3  2  2],9,0,0,0,0
241,241,10,24,-0.3512381099847613,[-1  0  1  2  3  4  5  6  7  8  9],[24  2  5  5  2  2  3  5  2  2  2],7,3,0,0,0
242,242,8,37,-0.43175524152627426,[-1  0  1  2  3  4  5  6  7],[37  3  2  2  2  2  2  2  2],8,0,0,0,0
243,243,10,27,-0.3884048006501626,[-1  0  1  2  3  4  5  6  7  8  9],[27  3  4  2  3  3  2  2  2  3  3],10,0,0,0,0
244,244,10,25,-0.35722055071287495,[-1  0  1  2  3  4  5  6  7  8  9],[25  8  3  3  2  2  3  2  2  2  2],9,1,0,0,0
245,245,8,33,-0.3923237738077788,[-1  0  1  2  3  4  5  6  7],[33  2  2  2  7  2  2  2  2],7,1,0,0,0
246,246,7,36,-0.34114754968197886,[-1  0  1  2  3  4  5  6],[36  3  2  2  3  3  3  2],7,0,0,0,0
247,247,7,37,-0.27549100075516636,[-1  0  1  2  3  4  5  6],[37  3  2  4  2  2  2  2],7,0,0,0,0
248,248,13,25,-0.40255899035482867,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12],[25  3  3  2  3  2  2  2  2  2  2  2  2  2],13,0,0,0,0
249,249,7,34,-0.3824222082507122,[-1  0  1  2  3  4  5  6],[34  2  5  3  2  3  2  3],6,1,0,0,0
250,250,12,26,-0.4506799201317282,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[26  2  2  2  2  2  2  2  4  3  2  2  3],12,0,0,0,0
251,251,9,31,-0.31177041100480074,[-1  0  1  2  3  4  5  6  7  8],[31  2  6  3  2  2  2  2  2  2],8,1,0,0,0
252,252,6,37,-0.2981380997740699,[-1  0  1  2  3  4  5],[37  2  2  3  2  6  2],5,1,0,0,0
253,253,6,39,-0.2929524352424147,[-1  0  1  2  3  4  5],[39  2  2  3  3  3  2],6,0,0,0,0
254,254,9,33,-0.28724221446773124,[-1  0  1  2  3  4  5  6  7  8],[33  3  2  3  2  2  2  2  3  2],9,0,0,0,0
255,255,7,40,-0.3277644636262827,[-1  0  1  2  3  4  5  6],[40  2  2  2  2  2  2  2],7,0,0,0,0
256,256,11,29,-0.2768097798571067,[-1  0  1  2  3  4  5  6  7  8  9 10],[29  2  2  4  2  3  2  2  2  2  2  2],11,0,0,0,0
257,257,13,26,-0.4083238783968922,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12],[26  3  2  2  2  2  3  2  2  2  2  2  2  2],13,0,0,0,0
258,258,8,34,-0.3535529265020771,[-1  0  1  2  3  4  5  6  7],[34  3  4  3  2  2  2  2  2],8,0,0,0,0
259,259,11,26,-0.3578407578600147,[-1  0  1  2  3  4  5  6  7  8  9 10],[26  2  3  2  4  3  4  2  2  2  2  2],11,0,0,0,0
260,260,7,40,-0.4460826375716742,[-1  0  1  2  3  4  5  6],[40  2  2  2  2  2  2  2],7,0,0,0,0
261,261,10,28,-0.348020156720744,[-1  0  1  2  3  4  5  6  7  8  9],[28  5  3  2  2  2  2  3  3  2  2],9,1,0,0,0
262,262,9,33,-0.4342463500500862,[-1  0  1  2  3  4  5  6  7  8],[33  3  2  2  2  3  2  3  2  2],9,0,0,0,0
263,263,10,29,-0.26450102736523723,[-1  0  1  2  3  4  5  6  7  8  9],[29  2  3  3  2  2  5  2  2  2  2],9,1,0,0,0
264,264,11,28,-0.3689787273307916,[-1  0  1  2  3  4  5  6  7  8  9 10],[28  2  5  3  2  2  2  2  2  2  2  2],10,1,0,0,0
265,265,10,30,-0.34673822069995874,[-1  0  1  2  3  4  5  6  7  8  9],[30  2  3  2  2  2  2  2  4  2  3],10,0,0,0,0
266,266,8,34,-0.2855863902188162,[-1  0  1  2  3  4  5  6  7],[34  4  2  3  3  2  2  2  2],8,0,0,0,0
267,267,7,32,-0.35665018023672596,[-1  0  1  2  3  4  5  6],[32  3  2  8  2  2  3  2],6,1,0,0,0
268,268,7,35,-0.421861888180959,[-1  0  1  2  3  4  5  6],[35  3  2  6  2  2  2  2],6,1,0,0,0
269,269,13,24,-0.32920199757868146,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12],[24  2  3  3  2  2  3  2  2  2  3  2  2  2],13,0,0,0,0
270,270,12,24,-0.2944781832191635,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[24  3  3  2  2  3  4  2  2  2  3  2  2],12,0,0,0,0
271,271,12,25,-0.3750155725446808,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[25  3  2  2  2  2  2  2  3  3  3  3  2],12,0,0,0,0
272,272,12,26,-0.41298854568511056,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[26  2  2  2  2  5  2  2  2  2  2  2  3],11,1,0,0,0
273,273,11,28,-0.3708841586169309,[-1  0  1  2  3  4  5  6  7  8  9 10],[28  2  2  2  2  2  5  2  3  2  2  2],10,1,0,0,0
274,274,8,29,-0.29614593150964796,[-1  0  1  2  3  4  5  6  7],[29  4  3  3  7  2  2  2  2],7,1,0,0,0
275,275,8,32,-0.36303283208974185,[-1  0  1  2  3  4  5  6  7],[32  2  2  7  2  2  2  3  2],7,1,0,0,0
276,276,8,33,-0.273345317039036,[-1  0  1  2  3  4  5  6  7],[33  3  2  5  2  3  2  2  2],7,1,0,0,0
277,277,8,38,-0.2769213181228707,[-1  0  1  2  3  4  5  6  7],[38  2  2  2  2  2  2  2  2],8,0,0,0,0
278,278,7,40,-0.36886211542007696,[-1  0  1  2  3  4  5  6],[40  2  2  2  2  2  2  2],7,0,0,0,0
279,279,12,16,-0.3096709056150406,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[16  4  2  5  2  3  6  2  6  2  2  2  2],9,3,0,0,0
280,280,11,27,-0.36454153668904915,[-1  0  1  2  3  4  5  6  7  8  9 10],[27  2  2  3  2  2  3  3  2  4  2  2],11,0,0,0,0
281,281,10,29,-0.36249844178702345,[-1  0  1  2  3  4  5  6  7  8  9],[29  2  2  4  3  2  4  2  2  2  2],10,0,0,0,0
282,282,12,19,-0.3156711584114858,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[19  4  2  2  2  3  6  3  3  2  3  2  3],11,1,0,0,0
283,283,8,31,-0.284202737584819,[-1  0  1  2  3  4  5  6  7],[31  2  3  5  2  2  2  4  3],7,1,0,0,0
284,284,9,34,-0.25162989352013815,[-1  0  1  2  3  4  5  6  7  8],[34  2  2  2  2  2  4  2  2  2],9,0,0,0,0
285,285,14,22,-0.29539369047185043,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12 13],[22  3  3  2  2  2  2  2  2  3  3  2  2  2  2],14,0,0,0,0
286,286,8,35,-0.27968329101417405,[-1  0  1  2  3  4  5  6  7],[35  2  2  3  2  4  2  2  2],8,0,0,0,0
287,287,8,33,-0.38460886052415466,[-1  0  1  2  3  4  5  6  7],[33  3  3  4  2  2  3  2  2],8,0,0,0,0
288,288,8,35,-0.3061002927384212,[-1  0  1  2  3  4  5  6  7],[35  2  2  2  5  2  2  2  2],7,1,0,0,0
289,289,11,25,-0.31851232597544415,[-1  0  1  2  3  4  5  6  7  8  9 10],[25  2  2  2  3  2  5  2  3  2  4  2],10,1,0,0,0
290,290,11,26,-0.4000941657055215,[-1  0  1  2  3  4  5  6  7  8  9 10],[26  2  2  7  2  2  2  2  3  2  2  2],10,1,0,0,0
291,291,12,26,-0.31771069820971626,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[26  2  2  2  2  4  2  2  2  3  2  3  2],12,0,0,0,0
292,292,9,32,-0.4100973317590595,[-1  0  1  2  3  4  5  6  7  8],[32  2  2  2  2  2  4  2  4  2],9,0,0,0,0
293,293,8,36,-0.290486605259715,[-1  0  1  2  3  4  5  6  7],[36  2  3  2  2  3  2  2  2],8,0,0,0,0
294,294,10,28,-0.37284203211604133,[-1  0  1  2  3  4  5  6  7  8  9],[28  4  5  2  2  3  2  2  2  2  2],9,1,0,0,0
295,295,9,30,-0.3610755894653487,[-1  0  1  2  3  4  5  6  7  8],[30  2  5  4  2  2  2  3  2  2],8,1,0,0,0
296,296,6,34,-0.3347853038541814,[-1  0  1  2  3  4  5],[34  7  2  2  3  4  2],5,1,0,0,0
297,297,8,29,-0.351871403555616,[-1  0  1  2  3  4  5  6  7],[29  2  4  9  2  2  2  2  2],7,0,1,0,0
298,298,11,25,-0.38097840715695214,[-1  0  1  2  3  4  5  6  7  8  9 10],[25  2  3  3  2  4  4  2  2  2  3  2],11,0,0,0,0
299,299,10,28,-0.36686761234669424,[-1  0  1  2  3  4  5  6  7  8  9],[28  2  2  2  2  4  4  4  2  2  2],10,0,0,0,0
300,300,11,27,-0.4029187959520246,[-1  0  1  2  3  4  5  6  7  8  9 10],[27  3  3  2  2  2  2  2  3  3  3  2],11,0,0,0,0
301,301,9,30,-0.4168115289535076,[-1  0  1  2  3  4  5  6  7  8],[30  2  3  2  2  5  4  2  2  2],8,1,0,0,0
302,302,6,37,-0.3807741556416997,[-1  0  1  2  3  4  5],[37  2  6  2  3  2  2],5,1,0,0,0
303,303,9,36,-0.43726919307965456,[-1  0  1  2  3  4  5  6  7  8],[36  2  2  2  2  2  2  2  2  2],9,0,0,0,0
304,304,10,31,-0.380588838333145,[-1  0  1  2  3  4  5  6  7  8  9],[31  2  3  2  3  2  3  2  2  2  2],10,0,0,0,0
305,305,10,33,-0.38733627267254916,[-1  0  1  2  3  4  5  6  7  8  9],[33  2  3  2  2  2  2  2  2  2  2],10,0,0,0,0
306,306,9,34,-0.3968503848410754,[-1  0  1  2  3  4  5  6  7  8],[34  2  2  2  3  2  2  2  2  3],9,0,0,0,0
307,307,8,35,-0.3743522625295177,[-1  0  1  2  3  4  5  6  7],[35  2  3  3  2  2  2  2  3],8,0,0,0,0
308,308,10,31,-0.4494307580822002,[-1  0  1  2  3  4  5  6  7  8  9],[31  2  2  4  3  2  2  2  2  2  2],10,0,0,0,0
309,309,7,37,-0.36352093097108606,[-1  0  1  2  3  4  5  6],[37  3  2  2  2  2  3  3],7,0,0,0,0
310,310,5,43,-0.3374991672222431,[-1  0  1  2  3  4],[43  3  2  2  2  2],5,0,0,0,0
311,311,12,27,-0.43143937997216775,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[27  3  2  2  3  2  2  2  3  2  2  2  2],12,0,0,0,0
312,312,7,38,-0.3609016722149981,[-1  0  1  2  3  4  5  6],[38  2  3  3  2  2  2  2],7,0,0,0,0
313,313,8,36,-0.35978660621525865,[-1  0  1  2  3  4  5  6  7],[36  3  2  2  2  2  3  2  2],8,0,0,0,0
314,314,9,33,-0.4472937689694927,[-1  0  1  2  3  4  5  6  7  8],[33  2  2  4  3  2  2  2  2  2],9,0,0,0,0
315,315,11,29,-0.4056142548540769,[-1  0  1  2  3  4  5  6  7  8  9 10],[29  2  3  2  3  2  2  2  2  3  2  2],11,0,0,0,0
316,316,7,39,-0.3901488101287965,[-1  0  1  2  3  4  5  6],[39  2  2  3  2  2  2  2],7,0,0,0,0
317,317,4,44,-0.29719075965389086,[-1  0  1  2  3],[44  2  4  2  2],4,0,0,0,0
318,318,8,36,-0.47185122083079645,[-1  0  1  2  3  4  5  6  7],[36  2  2  3  3  2  2  2  2],8,0,0,0,0
319,319,13,20,-0.39417433681468067,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12],[20  2  4  4  2  2  4  2  3  2  2  3  2  2],13,0,0,0,0
320,320,10,30,-0.43310760796420655,[-1  0  1  2  3  4  5  6  7  8  9],[30  2  6  2  2  2  2  2  2  2  2],9,1,0,0,0
321,321,9,35,-0.4128561115884037,[-1  0  1  2  3  4  5  6  7  8],[35  2  2  3  2  2  2  2  2  2],9,0,0,0,0
322,322,7,37,-0.39018550978176747,[-1  0  1  2  3  4  5  6],[37  2  2  3  2  2  4  2],7,0,0,0,0
323,323,12,22,-0.3444207592660797,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[22  2  3  2  4  2  2  6  2  2  2  3  2],11,1,0,0,0
324,324,11,31,-0.45358118919191265,[-1  0  1  2  3  4  5  6  7  8  9 10],[31  2  2  2  2  2  2  2  2  2  3  2],11,0,0,0,0
325,325,9,29,-0.3829864974283639,[-1  0  1  2  3  4  5  6  7  8],[29  3  3  3  2  2  5  3  2  2],8,1,0,0,0
326,326,9,30,-0.3644630355681806,[-1  0  1  2  3  4  5  6  7  8],[30  6  2  3  3  2  2  2  2  2],8,1,0,0,0
327,327,8,35,-0.37258315884529114,[-1  0  1  2  3  4  5  6  7],[35  2  2  3  2  3  2  2  3],8,0,0,0,0
328,328,11,26,-0.37519072678575816,[-1  0  1  2  3  4  5  6  7  8  9 10],[26  6  2  3  2  2  3  2  2  2  2  2],10,1,0,0,0
329,329,10,24,-0.4103999580878932,[-1  0  1  2  3  4  5  6  7  8  9],[24  3  2  6  2  5  2  3  3  2  2],8,2,0,0,0
330,330,11,27,-0.34748421873679053,[-1  0  1  2  3  4  5  6  7  8  9 10],[27  2  2  2  2  2  4  5  2  2  2  2],10,1,0,0,0
331,331,9,30,-0.35808122240776646,[-1  0  1  2  3  4  5  6  7  8],[30  3  5  2  2  3  2  3  2  2],8,1,0,0,0
332,332,8,36,-0.3252455110761285,[-1  0  1  2  3  4  5  6  7],[36  2  4  2  2  2  2  2  2],8,0,0,0,0
333,333,10,32,-0.3505861171366796,[-1  0  1  2  3  4  5  6  7  8  9],[32  3  2  2  2  2  3  2  2  2  2],10,0,0,0,0
334,334,13,25,-0.36897534920139585,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12],[25  2  4  2  2  2  2  2  2  3  2  2  2  2],13,0,0,0,0
335,335,11,25,-0.44262678042001,[-1  0  1  2  3  4  5  6  7  8  9 10],[25  3  6  2  3  2  3  2  2  2  2  2],10,1,0,0,0
336,336,11,29,-0.44290955928986075,[-1  0  1  2  3  4  5  6  7  8  9 10],[29  2  2  2  2  2  2  2  3  2  2  4],11,0,0,0,0
337,337,10,33,-0.4477631006410081,[-1  0  1  2  3  4  5  6  7  8  9],[33  2  3  2  2  2  2  2  2  2  2],10,0,0,0,0
338,338,13,26,-0.47936624986990817,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12],[26  2  2  3  2  2  2  2  2  2  2  3  2  2],13,0,0,0,0
339,339,9,34,-0.33314958294741226,[-1  0  1  2  3  4  5  6  7  8],[34  2  3  2  2  2  3  2  2  2],9,0,0,0,0
340,340,7,36,-0.37384697868556005,[-1  0  1  2  3  4  5  6],[36  4  2  2  3  2  3  2],7,0,0,0,0
341,341,11,27,-0.4058481023738834,[-1  0  1  2  3  4  5  6  7  8  9 10],[27  2  2  2  2  2  2  2  6  2  2  3],10,1,0,0,0
342,342,9,29,-0.3631600534367547,[-1  0  1  2  3  4  5  6  7  8],[29  2  3  3  3  3  4  2  3  2],9,0,0,0,0
343,343,9,33,-0.40686558803260064,[-1  0  1  2  3  4  5  6  7  8],[33  3  4  2  2  2  2  2  2  2],9,0,0,0,0
344,344,9,34,-0.43521016571237386,[-1  0  1  2  3  4  5  6  7  8],[34  2  2  2  2  2  4  2  2  2],9,0,0,0,0
345,345,9,34,-0.29515629695764983,[-1  0  1  2  3  4  5  6  7  8],[34  2  2  2  2  3  2  2  2  3],9,0,0,0,0
346,346,9,35,-0.42785543887099237,[-1  0  1  2  3  4  5  6  7  8],[35  2  2  2  3  2  2  2  2  2],9,0,0,0,0
347,347,7,33,-0.28981210584340267,[-1  0  1  2  3  4  5  6],[33  2  3  3  3  3  5  2],6,1,0,0,0
348,348,10,29,-0.33871687358778035,[-1  0  1  2  3  4  5  6  7  8  9],[29  2  2  2  2  3  3  2  2  5  2],9,1,0,0,0
349,349,7,33,-0.3459116446685847,[-1  0  1  2  3  4  5  6],[33  2  6  2  2  5  2  2],5,2,0,0,0
350,350,5,34,-0.2454410541445461,[-1  0  1  2  3  4],[34  4  3  9  2  2],4,0,1,0,0
351,351,10,26,-0.3665559659572625,[-1  0  1  2  3  4  5  6  7  8  9],[26  2  2  3  3  4  3  2  5  2  2],9,1,0,0,0
352,352,10,26,-0.3246150598715181,[-1  0  1  2  3  4  5  6  7  8  9],[26  3  2  4  2  3  4  3  2  3  2],10,0,0,0,0
353,353,11,26,-0.3723298059813561,[-1  0  1  2  3  4  5  6  7  8  9 10],[26  3  2  3  5  2  2  2  2  2  3  2],10,1,0,0,0
354,354,8,34,-0.3357602046426906,[-1  0  1  2  3  4  5  6  7],[34  2  2  2  5  2  3  2  2],7,1,0,0,0
355,355,6,38,-0.339842458106822,[-1  0  1  2  3  4  5],[38  3  4  2  2  2  3],6,0,0,0,0
356,356,10,33,-0.3742241662382501,[-1  0  1  2  3  4  5  6  7  8  9],[33  2  2  2  3  2  2  2  2  2  2],10,0,0,0,0
357,357,9,32,-0.3545792903102831,[-1  0  1  2  3  4  5  6  7  8],[32  3  2  4  2  2  3  2  2  2],9,0,0,0,0
358,358,11,26,-0.3922201442813937,[-1  0  1  2  3  4  5  6  7  8  9 10],[26  4  4  2  2  3  2  2  2  2  2  3],11,0,0,0,0
359,359,6,38,-0.31296309394921046,[-1  0  1  2  3  4  5],[38  4  3  2  3  2  2],6,0,0,0,0
360,360,10,27,-0.40001619773814673,[-1  0  1  2  3  4  5  6  7  8  9],[27  2  5  2  2  2  2  2  4  2  4],9,1,0,0,0
361,361,8,36,-0.34003956752609676,[-1  0  1  2  3  4  5  6  7],[36  2  3  2  3  2  2  2  2],8,0,0,0,0
362,362,8,32,-0.37451112599718206,[-1  0  1  2  3  4  5  6  7],[32  4  4  2  3  3  2  2  2],8,0,0,0,0
363,363,5,43,-0.3292404625169884,[-1  0  1  2  3  4],[43  2  2  2  3  2],5,0,0,0,0
364,364,7,36,-0.3888838145384942,[-1  0  1  2  3  4  5  6],[36  3  4  2  3  2  2  2],7,0,0,0,0
365,365,10,31,-0.4217328385737673,[-1  0  1  2  3  4  5  6  7  8  9],[31  3  3  2  2  2  3  2  2  2  2],10,0,0,0,0
366,366,6,37,-0.23472834750644897,[-1  0  1  2  3  4  5],[37  4  5  2  2  2  2],5,1,0,0,0
367,367,11,30,-0.4382153196722183,[-1  0  1  2  3  4  5  6  7  8  9 10],[30  2  2  3  2  2  2  3  2  2  2  2],11,0,0,0,0
368,368,6,36,-0.37128324288295356,[-1  0  1  2  3  4  5],[36  2  4  5  3  2  2],5,1,0,0,0
369,369,9,33,-0.4439684957434435,[-1  0  1  2  3  4  5  6  7  8],[33  3  2  2  4  2  2  2  2  2],9,0,0,0,0
370,370,7,35,-0.31285852741214104,[-1  0  1  2  3  4  5  6],[35  2  3  5  3  2  2  2],6,1,0,0,0
371,371,9,35,-0.35785479913487567,[-1  0  1  2  3  4  5  6  7  8],[35  2  2  2  2  3  2  2  2  2],9,0,0,0,0
372,372,7,39,-0.29060683061615117,[-1  0  1  2  3  4  5  6],[39  2  2  2  2  2  3  2],7,0,0,0,0
373,373,9,35,-0.3715864742663459,[-1  0  1  2  3  4  5  6  7  8],[35  2  2  2  3  2  2  2  2  2],9,0,0,0,0
374,374,8,35,-0.3226443975604165,[-1  0  1  2  3  4  5  6  7],[35  2  4  2  2  2  2  3  2],8,0,0,0,0
375,375,9,31,-0.3173730694727607,[-1  0  1  2  3  4  5  6  7  8],[31  3  4  2  2  3  2  2  3  2],9,0,0,0,0
376,376,10,26,-0.42441928001376544,[-1  0  1  2  3  4  5  6  7  8  9],[26  7  2  2  3  2  2  2  2  2  4],9,1,0,0,0
377,377,6,39,-0.36909509511679334,[-1  0  1  2  3  4  5],[39  2  2  3  2  2  4],6,0,0,0,0
378,378,8,33,-0.33937471767980254,[-1  0  1  2  3  4  5  6  7],[33  2  2  4  2  3  2  2  4],8,0,0,0,0
379,379,10,31,-0.4070687174879365,[-1  0  1  2  3  4  5  6  7  8  9],[31  4  2  2  2  2  2  2  2  3  2],10,0,0,0,0
380,380,5,43,-0.37814397430053276,[-1  0  1  2  3  4],[43  3  2  2  2  2],5,0,0,0,0
381,381,9,29,-0.31153051404614185,[-1  0  1  2  3  4  5  6  7  8],[29  3  2  2  2  7  3  2  2  2],8,1,0,0,0
382,382,10,32,-0.40890413294761246,[-1  0  1  2  3  4  5  6  7  8  9],[32  3  2  2  3  2  2  2  2  2  2],10,0,0,0,0
383,383,8,35,-0.3467589945675488,[-1  0  1  2  3  4  5  6  7],[35  3  2  2  2  2  3  2  3],8,0,0,0,0
384,384,8,35,-0.3227120390923768,[-1  0  1  2  3  4  5  6  7],[35  4  3  2  2  2  2  2  2],8,0,0,0,0
385,385,8,35,-0.40415411205684276,[-1  0  1  2  3  4  5  6  7],[35  2  2  2  2  2  2  5  2],7,1,0,0,0
386,386,7,38,-0.43248986549549046,[-1  0  1  2  3  4  5  6],[38  2  3  3  2  2  2  2],7,0,0,0,0
387,387,9,29,-0.3982074544829005,[-1  0  1  2  3  4  5  6  7  8],[29  5  4  2  4  2  2  2  2  2],8,1,0,0,0
388,388,6,36,-0.32425564549026037,[-1  0  1  2  3  4  5],[36  4  2  5  3  2  2],5,1,0,0,0
389,389,9,25,-0.30007113856881673,[-1  0  1  2  3  4  5  6  7  8],[25  3  3  2  8  3  2  2  4  2],8,1,0,0,0
