,frame,k_cluster,outliers,silh_coef,clusters_label,quantidades,,small_clst,intermediate_clst,large_clst,small_mic,micelles
223,223,6,2,0.19099459641062022,[-1  0  1  2  3  4  5],[ 2 16 18 12  2  2  2],"44,6",3,0,1,2,0
224,224,7,4,-0.10072577829207797,[-1  0  1  2  3  4  5  6],[ 4  7 24  4  3  3  2  7],"44,8",4,2,0,1,0
225,225,4,3,0.3937841093876059,[-1  0  1  2  3],[ 3  2 19 16 14],45,1,0,1,2,0
226,226,7,1,0.26838908166591874,[-1  0  1  2  3  4  5  6],[ 1  2  9  4  6 17 12  3],"45,2",3,1,2,1,0
227,227,5,4,0.2032823374839849,[-1  0  1  2  3  4],[ 4 12 12  6 16  4],"45,4",1,1,2,1,0
228,228,7,4,0.1590358610184703,[-1  0  1  2  3  4  5  6],[ 4  7  2 13  5  3 13  7],"45,6",2,3,2,0,0
229,229,6,0,0.2774441589789671,[0 1 2 3 4 5],[ 6 10 14  5 17  2],"45,8",1,1,2,1,0
230,230,4,2,0.008173071479746065,[-1  0  1  2  3],[ 2 12 27  7  6],46,0,2,1,1,0
231,231,3,3,-0.04580198441493444,[-1  0  1  2],[ 3 13 34  4],"46,2",1,0,1,0,1
232,232,2,3,0.11863680691814472,[-1  0  1],[ 3 17 34],"46,4",0,0,0,1,1
233,233,3,3,0.4100620927658362,[-1  0  1  2],[ 3 18 16 17],"46,6",0,0,0,3,0
234,234,3,2,0.396092274612504,[-1  0  1  2],[ 2 18 17 17],"46,8",0,0,0,3,0
235,235,5,0,0.4740816186651756,[0 1 2 3 4],[18 13  3 17  3],47,2,0,1,1,0
236,236,4,0,0.46413985114040834,[0 1 2 3],[18 19 15  2],"47,2",1,0,1,1,0
237,237,5,0,0.36520521313028087,[0 1 2 3 4],[ 2 16 12  7 17],"47,4",0,1,1,2,0
238,238,5,2,0.3165545526157749,[-1  0  1  2  3  4],[ 2 12 14  4 17  5],"47,6",1,1,2,1,0
239,239,4,0,0.46222647923348154,[0 1 2 3],[18 19 15  2],"47,8",1,0,1,1,0
240,240,6,0,0.207223787132394,[0 1 2 3 4 5],[12 14  5 15  6  2],48,1,2,2,0,0
241,241,5,2,0.16069598586836698,[-1  0  1  2  3  4],[ 2 12 13  6 15  6],"48,2",0,2,3,0,0
242,242,4,2,0.3620526623145683,[-1  0  1  2  3],[ 2 17 15 17  3],"48,4",1,0,1,2,0
243,243,4,0,0.49575334301596563,[0 1 2 3],[12 19 17  6],"48,6",0,1,0,2,0
244,244,5,2,0.2816827108959679,[-1  0  1  2  3  4],[ 2 17 14 13  4  4],"48,8",2,0,2,1,0
245,245,3,1,0.3925672044990578,[-1  0  1  2],[ 1 18 18 17],49,0,0,0,3,0
246,246,5,2,0.1947607043323652,[-1  0  1  2  3  4],[ 2 17 15 14  3  3],"49,2",2,0,2,1,0
247,247,7,5,0.21150559291212456,[-1  0  1  2  3  4  5  6],[ 5  2 10  9 10 11  5  2],"49,4",2,1,4,0,0
248,248,5,2,0.40897435622024303,[-1  0  1  2  3  4],[ 2 17 19 11  2  3],"49,6",2,0,1,2,0
249,249,6,6,0.27712743550057667,[-1  0  1  2  3  4  5],[ 6 10 18 11  5  2  2],"49,8",2,1,2,1,0
250,250,5,2,0.2566292318011499,[-1  0  1  2  3  4],[ 2 18 15 13  3  3],50,2,0,2,1,0
251,251,4,1,0.2220755362163484,[-1  0  1  2  3],[ 1 18 15 16  4],"50,2",1,0,1,2,0
252,252,6,2,0.1810223502204346,[-1  0  1  2  3  4  5],[ 2 15 15 12  4  4  2],"50,4",3,0,3,0,0
253,253,7,2,0.28819569056307726,[-1  0  1  2  3  4  5  6],[ 2 10 13  2 17  4  4  2],"50,6",4,0,2,1,0
254,254,9,4,0.20066580869431186,[-1  0  1  2  3  4  5  6  7  8],[ 4 10  8  4 12  4  4  3  2  3],"50,8",6,1,2,0,0
255,255,7,3,0.2043950363510651,[-1  0  1  2  3  4  5  6],[ 3 11  9 10 12  4  2  3],51,3,0,4,0,0
256,256,5,3,0.3425185721666448,[-1  0  1  2  3  4],[ 3 15 18 12  4  2],"51,2",2,0,2,1,0
257,257,6,2,0.356077132144398,[-1  0  1  2  3  4  5],[ 2 12 19  8  6  4  3],"51,4",2,2,1,1,0
258,258,4,2,0.30575996371669023,[-1  0  1  2  3],[ 2 16 19  4 13],"51,6",1,0,1,2,0
259,259,3,1,0.5626739551089753,[-1  0  1  2],[ 1 17 19 17],"51,8",0,0,0,3,0
260,260,4,0,0.4641978527254779,[0 1 2 3],[18 16 17  3],52,1,0,0,2,0
261,261,5,0,0.2988727535611384,[0 1 2 3 4],[18 17  3 14  2],"52,2",2,0,1,1,0
262,262,5,0,0.4984034602171215,[0 1 2 3 4],[18 19 11  3  3],"52,4",2,0,1,1,0
263,263,3,0,0.586996751913223,[0 1 2],[18 19 17],"52,6",0,0,0,2,0
264,264,3,0,0.4469641660946126,[0 1 2],[18 19 17],"52,8",0,0,0,2,0
265,265,3,0,0.4480568980347557,[0 1 2],[18 19 17],53,0,0,0,2,0
266,266,3,1,0.3949306076814953,[-1  0  1  2],[ 1 18 18 17],"53,2",0,0,0,3,0
267,267,3,0,0.47455490367510095,[0 1 2],[18 19 17],"53,4",0,0,0,2,0
268,268,5,0,0.1643235697382453,[0 1 2 3 4],[ 8 19 15 10  2],"53,6",1,0,2,1,0
269,269,3,1,0.37230797805832777,[-1  0  1  2],[ 1 17 19 17],"53,8",0,0,0,3,0
270,270,3,1,0.4079373978213558,[-1  0  1  2],[ 1 17 19 17],54,0,0,0,3,0
271,271,3,0,0.5224114445819841,[0 1 2],[18 19 17],"54,2",0,0,0,2,0
272,272,3,1,0.44310706112462955,[-1  0  1  2],[ 1 17 19 17],"54,4",0,0,0,3,0
273,273,3,1,0.36110374507808807,[-1  0  1  2],[ 1 18 18 17],"54,6",0,0,0,3,0
274,274,3,0,0.5664070205757178,[0 1 2],[18 19 17],"54,8",0,0,0,2,0
275,275,3,0,0.5547036065595883,[0 1 2],[18 19 17],55,0,0,0,2,0
276,276,3,0,0.5795662261909007,[0 1 2],[18 19 17],"55,2",0,0,0,2,0
277,277,3,1,0.2970981897513934,[-1  0  1  2],[ 1 18 18 17],"55,4",0,0,0,3,0
278,278,4,0,0.3225225468766771,[0 1 2 3],[18 19 10  7],"55,6",0,1,1,1,0
279,279,3,0,0.4880475002224567,[0 1 2],[18 19 17],"55,8",0,0,0,2,0
280,280,3,1,0.219382805029857,[-1  0  1  2],[ 1 18 19 16],56,0,0,0,3,0
281,281,4,1,0.3226310858408051,[-1  0  1  2  3],[ 1 18 19 11  5],"56,2",0,1,1,2,0
282,282,4,0,0.3712052715429486,[0 1 2 3],[18 19 11  6],"56,4",0,1,1,1,0
283,283,4,0,0.31617442235089427,[0 1 2 3],[18 19 11  6],"56,6",0,1,1,1,0
284,284,4,2,0.20009129334722248,[-1  0  1  2  3],[ 2 17 18 11  6],"56,8",0,1,1,2,0
285,285,3,0,0.4187264793047206,[0 1 2],[18 19 17],57,0,0,0,2,0
286,286,4,0,0.3138593432918449,[0 1 2 3],[15 19 17  3],"57,2",1,0,0,2,0
287,287,3,1,0.2753967068315078,[-1  0  1  2],[ 1 18 18 17],"57,4",0,0,0,3,0
288,288,3,1,0.28350480283057433,[-1  0  1  2],[ 1 17 19 17],"57,6",0,0,0,3,0
289,289,4,0,0.36637547472109405,[0 1 2 3],[ 2 19 17 16],"57,8",0,0,0,3,0
290,290,5,0,0.5183615894224847,[0 1 2 3 4],[12 19 17  2  4],58,2,0,0,2,0
291,291,5,2,0.33759359303145514,[-1  0  1  2  3  4],[ 2 12 18 15  5  2],"58,2",1,1,2,1,0
292,292,5,1,0.31774648357849383,[-1  0  1  2  3  4],[ 1  2 11 19 16  5],"58,4",1,1,1,2,0
293,293,3,0,0.5864400377287111,[0 1 2],[18 19 17],"58,6",0,0,0,2,0
294,294,4,1,0.3081759867142911,[-1  0  1  2  3],[ 1 17 19 12  5],"58,8",0,1,1,2,0
295,295,6,6,0.2788249684198046,[-1  0  1  2  3  4  5],[ 6  2 10 18 13  3  2],59,3,0,2,1,0
296,296,8,2,0.27622939827666404,[-1  0  1  2  3  4  5  6  7],[ 2  2  8 10  8  9  7  5  3],"59,2",2,4,2,0,0
297,297,9,2,0.2834909911582617,[-1  0  1  2  3  4  5  6  7  8],[ 2  2  8 17  2  7  7  4  3  2],"59,4",5,3,0,1,0
298,298,9,2,0.2894864814869499,[-1  0  1  2  3  4  5  6  7  8],[ 2  2  8 11  7  8  6  4  3  3],"59,6",4,4,1,0,0
299,299,8,3,0.2199806062603,[-1  0  1  2  3  4  5  6  7],[ 3  2  8 11 14  2  4  7  3],"59,8",4,2,2,0,0
300,300,6,0,0.36397747549187404,[0 1 2 3 4 5],[13  3 19  8  9  2],60,2,1,1,1,0
301,301,5,2,0.2770058055028091,[-1  0  1  2  3  4],[ 2  2 15 19  7  9],"60,2",1,1,2,1,0
302,302,5,1,0.3035449071658203,[-1  0  1  2  3  4],[ 1  2 13 18 17  3],"60,4",2,0,1,2,0
303,303,7,1,0.30307600843599203,[-1  0  1  2  3  4  5  6],[ 1  2 19  7  2  8 12  3],"60,6",3,2,1,1,0
304,304,7,2,0.22942199349589745,[-1  0  1  2  3  4  5  6],[ 2  3 16  7  9  2 12  3],"60,8",3,1,2,1,0
305,305,6,0,0.3195782326929706,[0 1 2 3 4 5],[ 2 13 11  8 17  3],61,1,1,2,1,0
306,306,5,2,0.31126016560498854,[-1  0  1  2  3  4],[ 2  6 10  8 16 12],"61,2",0,2,2,1,0
307,307,5,3,0.2589713221300654,[-1  0  1  2  3  4],[ 3 17  9 10 12  3],"61,4",1,0,3,1,0
308,308,7,1,0.1875624812528999,[-1  0  1  2  3  4  5  6],[ 1  5  4 15 12  3  2 12],"61,6",3,1,3,0,0
309,309,7,0,0.22592369605369952,[0 1 2 3 4 5 6],[ 2  4  4 15 14  3 12],"61,8",3,0,3,0,0
310,310,7,2,0.23675350536635295,[-1  0  1  2  3  4  5  6],[ 2  3  4 15 13  3 12  2],62,4,0,3,0,0
311,311,6,2,0.1692533135162447,[-1  0  1  2  3  4  5],[ 2 14  4 15 14  3  2],"62,2",3,0,3,0,0
312,312,6,5,0.3438959534532489,[-1  0  1  2  3  4  5],[ 5  2  3 16 16  4  8],"62,4",3,1,0,2,0
313,313,4,1,0.2991122299721053,[-1  0  1  2  3],[ 1 14 19 16  4],"62,6",1,0,1,2,0
314,314,4,0,0.4876282763819546,[0 1 2 3],[18 17 17  2],"62,8",1,0,0,2,0
315,315,5,0,0.3239606951229361,[0 1 2 3 4],[18 17 14  3  2],63,2,0,1,1,0
316,316,5,2,0.28018604100810485,[-1  0  1  2  3  4],[ 2 18 15 13  3  3],"63,2",2,0,2,1,0
317,317,4,0,0.43163528984008803,[0 1 2 3],[18 17 17  2],"63,4",1,0,0,2,0
318,318,6,3,0.13726874339811646,[-1  0  1  2  3  4  5],[ 3  2 15 17 12  3  2],"63,6",3,0,2,1,0
319,319,6,3,0.36569948048552875,[-1  0  1  2  3  4  5],[ 3  7 11 19  2  4  8],"63,8",2,2,1,1,0
320,320,5,3,0.3159147474316616,[-1  0  1  2  3  4],[ 3 18 17 11  3  2],64,2,0,1,2,0
321,321,10,4,0.1788333725769231,[-1  0  1  2  3  4  5  6  7  8  9],[ 4  4  4 11  2  3  3  7  2 10  4],"64,2",7,1,2,0,0
322,322,9,7,0.23659459090745188,[-1  0  1  2  3  4  5  6  7  8],[ 7  2 11  2  2  4  7  5  9  5],"64,4",4,3,2,0,0
323,323,6,3,0.22671614483797087,[-1  0  1  2  3  4  5],[ 3 16 13  9  7  4  2],"64,6",2,1,2,1,0
324,324,9,4,0.27890441295273566,[-1  0  1  2  3  4  5  6  7  8],[ 4 16  6  6  9  4  2  3  2  2],"64,8",5,2,1,1,0
325,325,7,11,0.24576259762738506,[-1  0  1  2  3  4  5  6],[11 16  5  5  2  2  9  4],65,3,2,1,1,0
326,326,5,3,0.434178651365993,[-1  0  1  2  3  4],[ 3 18 19  2  2 10],"65,2",2,0,1,2,0
327,327,6,2,0.306418919412856,[-1  0  1  2  3  4  5],[ 2 17 10 13  2  8  2],"65,4",2,1,2,1,0
328,328,7,6,0.2151827558664312,[-1  0  1  2  3  4  5  6],[ 6  2 15  3  7 13  5  3],"65,6",3,2,2,0,0
329,329,7,5,0.18118812763075864,[-1  0  1  2  3  4  5  6],[ 5  2  8 15  2  5 15  2],"65,8",3,2,2,0,0
330,330,8,3,0.21416210048303858,[-1  0  1  2  3  4  5  6  7],[ 3 16  7  4 11  4  2  5  2],66,4,2,1,1,0
331,331,8,4,0.17853160544122493,[-1  0  1  2  3  4  5  6  7],[ 4 12 12  2  2 14  2  2  4],"66,2",5,0,3,0,0
332,332,6,1,0.22348454978470478,[-1  0  1  2  3  4  5],[ 1 18  3 14 14  2  2],"66,4",3,0,2,1,0
333,333,7,3,0.33069827394885476,[-1  0  1  2  3  4  5  6],[ 3 18  3  4  7 11  4  4],"66,6",4,1,1,1,0
334,334,6,4,0.26987735438717675,[-1  0  1  2  3  4  5],[ 4  2 12 15  2 15  4],"66,8",3,0,3,0,0
335,335,7,7,0.14732686171801604,[-1  0  1  2  3  4  5  6],[ 7  2  2  9 12  7 13  2],67,3,1,3,0,0
336,336,5,4,0.260951743013205,[-1  0  1  2  3  4],[ 4  2 15 15 14  4],"67,2",2,0,3,0,0
337,337,7,4,0.2918312138403086,[-1  0  1  2  3  4  5  6],[ 4  9 15  4  8  2  8  4],"67,4",3,2,2,0,0
338,338,9,6,0.24955258577660094,[-1  0  1  2  3  4  5  6  7  8],[ 6 17  3  9  2  3  5  3  2  4],"67,6",6,1,1,1,0
339,339,5,5,0.23666913793864824,[-1  0  1  2  3  4],[ 5 18  3 12 12  4],"67,8",2,0,2,1,0
340,340,9,6,0.1682537491349089,[-1  0  1  2  3  4  5  6  7  8],[ 6 16  3  8  2  4  2  7  2  4],68,6,2,0,1,0
341,341,7,4,0.4533926772440396,[-1  0  1  2  3  4  5  6],[ 4 18 18  3  3  3  3  2],"68,2",5,0,0,2,0
342,342,6,4,0.27427673880598746,[-1  0  1  2  3  4  5],[ 4 17  2  9  3 11  8],"68,4",2,1,2,1,0
343,343,9,5,0.1389620935212237,[-1  0  1  2  3  4  5  6  7  8],[ 5  2  9  4 11  4  2 12  2  3],"68,6",6,0,3,0,0
344,344,6,3,0.314557067671656,[-1  0  1  2  3  4  5],[ 3  2 19  4 11  2 13],"68,8",3,0,2,1,0
345,345,7,5,0.20154765960405574,[-1  0  1  2  3  4  5  6],[ 5  2  9  4  5  6  8 15],69,2,3,2,0,0
346,346,3,2,0.4124549614183213,[-1  0  1  2],[ 2 17 19 16],"69,2",0,0,0,3,0
347,347,7,8,0.3111253972454542,[-1  0  1  2  3  4  5  6],[ 8 17  8  4  2  7  6  2],"69,4",3,3,0,1,0
348,348,6,7,0.30444293637243547,[-1  0  1  2  3  4  5],[ 7 16  8  5 11  4  3],"69,6",2,2,1,1,0
349,349,7,3,0.08223792654706615,[-1  0  1  2  3  4  5  6],[ 3 21  2 10  3  2  7  6],"69,8",3,2,1,1,0
350,350,6,6,0.08583590081541656,[-1  0  1  2  3  4  5],[ 6  2 11 16 11  5  3],70,2,1,2,1,0
351,351,6,7,0.07268361976907908,[-1  0  1  2  3  4  5],[ 7 18 11  4  7  3  4],"70,2",3,1,1,1,0
352,352,8,11,0.10054432435077816,[-1  0  1  2  3  4  5  6  7],[11  2  9  2  5  5  3 15  2],"70,4",4,2,2,0,0
353,353,8,11,0.038824648544873934,[-1  0  1  2  3  4  5  6  7],[11  2 12  2  6  2 15  2  2],"70,6",5,1,2,0,0
354,354,10,11,0.0968519212151345,[-1  0  1  2  3  4  5  6  7  8  9],[11  2  2  5  3 11  3  2  2  2 11],"70,8",7,1,2,0,0
355,355,10,7,0.1654490215377585,[-1  0  1  2  3  4  5  6  7  8  9],[ 7  2  2  9  5  2  4  2  2 15  4],71,7,1,2,0,0
356,356,8,5,0.2206159487053555,[-1  0  1  2  3  4  5  6  7],[ 5  2  2  9 11  3  3 15  4],"71,2",5,0,3,0,0
357,357,8,3,0.2301655026450085,[-1  0  1  2  3  4  5  6  7],[ 3  2 10  9  8  3  2 15  2],"71,4",4,1,3,0,0
358,358,7,6,0.1880163619317824,[-1  0  1  2  3  4  5  6],[ 6  2  9  8  4  3  8 14],"71,6",3,2,2,0,0
359,359,9,3,0.243063216887941,[-1  0  1  2  3  4  5  6  7  8],[ 3  2 10  9  4  4  3  2  2 15],"71,8",6,0,3,0,0
360,360,8,6,0.2182598873947789,[-1  0  1  2  3  4  5  6  7],[ 6 15  8  7  4  4  6  2  2],72,4,3,1,0,0
361,361,8,7,0.258434231793395,[-1  0  1  2  3  4  5  6  7],[ 7 18  5  6  4  4  5  2  3],"72,2",4,3,0,1,0
362,362,12,5,0.23124910313469269,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[ 5  3  9  2  4  2  2  4  2  3 14  2  2],"72,4",10,0,2,0,0
363,363,6,1,0.2848339502235559,[-1  0  1  2  3  4  5],[ 1  3 11  7 17 13  2],"72,6",2,1,2,1,0
364,364,9,7,0.17015509268442136,[-1  0  1  2  3  4  5  6  7  8],[ 7  3  2  6  9  2  2  2  6 15],"72,8",5,2,2,0,0
365,365,6,3,0.3359454572685523,[-1  0  1  2  3  4  5],[ 3  3  8  3 16  6 15],73,2,2,1,1,0
366,366,11,4,0.19691047096752673,[-1  0  1  2  3  4  5  6  7  8  9 10],[ 4  3  4  2  5  2  4  8  5 13  2  2],"73,2",7,3,1,0,0
367,367,7,2,0.3709263537514129,[-1  0  1  2  3  4  5  6],[ 2 18  9  3 12  4  4  2],"73,4",4,0,2,1,0
368,368,8,0,0.35682868208853824,[0 1 2 3 4 5 6 7],[18 12  2  4  8  5  3  2],"73,6",4,2,1,0,0
369,369,9,6,0.19812796432755106,[-1  0  1  2  3  4  5  6  7  8],[ 6  2  7  2  3  8  5 16  3  2],"73,8",5,3,0,1,0
370,370,6,2,0.07788533387902957,[-1  0  1  2  3  4  5],[ 2 16 16 12  4  2  2],74,3,0,1,2,0
371,371,9,5,0.18673964186164724,[-1  0  1  2  3  4  5  6  7  8],[ 5  2 11  3  4  6  5 14  2  2],"74,2",5,2,2,0,0
372,372,10,8,0.10218723102915334,[-1  0  1  2  3  4  5  6  7  8  9],[ 8  2  9  3  2  2  8  3 13  2  2],"74,4",7,1,2,0,0
373,373,14,3,0.23090764550088907,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12 13],[ 3  2  4  6  3  2  3  7  2  2  3 10  3  2  2],"74,6",11,2,1,0,0
374,374,8,8,0.14770948194297379,[-1  0  1  2  3  4  5  6  7],[ 8 11  2  3  9  3 14  2  2],"74,8",5,0,3,0,0
375,375,7,7,0.2783403783136079,[-1  0  1  2  3  4  5  6],[ 7 18  7  2  9  5  3  3],75,3,2,1,1,0
376,376,8,3,0.14473542912403192,[-1  0  1  2  3  4  5  6  7],[ 3  2  4 10  2 14 15  2  2],"75,2",5,0,3,0,0
377,377,4,0,0.5028040777176129,[0 1 2 3],[13 19 17  5],"75,4",0,1,0,2,0
378,378,6,3,0.09474818246339042,[-1  0  1  2  3  4  5],[ 3  2 15 15  2 14  3],"75,6",3,0,3,0,0
379,379,6,6,0.1233757592333073,[-1  0  1  2  3  4  5],[ 6 15 12  4 12  2  3],"75,8",3,0,3,0,0
380,380,4,1,0.2992197995396778,[-1  0  1  2  3],[ 1  2 19 17 15],76,1,0,1,2,0
381,381,6,2,0.2158078804317263,[-1  0  1  2  3  4  5],[ 2  2  8 11  3 13 15],"76,2",2,1,3,0,0
382,382,8,5,0.1961051918748776,[-1  0  1  2  3  4  5  6  7],[ 5  2  4  8  3 13  2 13  4],"76,4",5,1,2,0,0
383,383,3,1,0.36834081886450987,[-1  0  1  2],[ 1 17 19 17],"76,6",0,0,0,3,0
384,384,4,2,0.2417920112437549,[-1  0  1  2  3],[ 2 16 19  5 12],"76,8",0,1,1,2,0
385,385,3,1,0.20023134940562837,[-1  0  1  2],[ 1 17 19 17],77,0,0,0,3,0
386,386,3,2,0.40634322986209964,[-1  0  1  2],[ 2 16 19 17],"77,2",0,0,0,3,0
387,387,4,0,0.3865501985442054,[0 1 2 3],[16  2 19 17],"77,4",1,0,0,2,0
388,388,4,2,0.3242122981494454,[-1  0  1  2  3],[ 2 16  2 18 16],"77,6",1,0,0,3,0
389,389,3,0,0.5375522687873882,[0 1 2],[18 19 17],"77,8",0,0,0,2,0
390,390,3,0,0.32858354826708935,[0 1 2],[18 19 17],78,0,0,0,2,0
391,391,3,0,0.3177232402583098,[0 1 2],[18 19 17],"78,2",0,0,0,2,0
392,392,5,0,0.0864466661438701,[0 1 2 3 4],[14  2 19 17  2],"78,4",2,0,0,2,0
393,393,5,0,0.11760972724079932,[0 1 2 3 4],[14  2 19 17  2],"78,6",2,0,0,2,0
394,394,5,0,0.1412545424448749,[0 1 2 3 4],[14  2 19 17  2],"78,8",2,0,0,2,0
395,395,3,1,-0.03014149858760962,[-1  0  1  2],[ 1 34  2 17],79,1,0,0,1,1
396,396,3,1,-0.23240579090021812,[-1  0  1  2],[ 1 32  4 17],"79,2",1,0,0,1,1
397,397,2,0,0.35310930440842575,[0 1],[37 17],"79,4",0,0,0,1,0
398,398,2,0,0.3885753891329072,[0 1],[37 17],"79,6",0,0,0,1,0
399,399,3,0,0.06453774943158101,[0 1 2],[ 4 33 17],"79,8",0,0,0,1,1
400,400,4,0,0.1824752276472586,[0 1 2 3],[ 4 31 17  2],80,1,0,0,2,0
401,401,4,3,0.2210825923501733,[-1  0  1  2  3],[ 3  3 30 16  2],"80,2",2,0,0,2,0
402,402,4,3,0.09826042987221821,[-1  0  1  2  3],[ 3  5 31 13  2],"80,4",1,1,1,1,0
403,403,5,2,0.16149077122084318,[-1  0  1  2  3  4],[ 2  6 14 14 16  2],"80,6",1,1,2,1,0
404,404,6,1,0.35022625003196156,[-1  0  1  2  3  4  5],[ 1  8 19 13  2  9  2],"80,8",2,1,2,1,0
405,405,4,2,0.483080992949371,[-1  0  1  2  3],[ 2  7 19 17  9],81,0,1,1,2,0
406,406,3,1,0.45807147994929176,[-1  0  1  2],[ 1 17 19 17],"81,2",0,0,0,3,0
407,407,3,4,0.4888800579011798,[-1  0  1  2],[ 4 16 19 15],"81,4",0,0,1,2,0
408,408,5,1,0.28796182216383304,[-1  0  1  2  3  4],[ 1 15 19 14  3  2],"81,6",2,0,2,1,0
409,409,7,2,0.3182105307283127,[-1  0  1  2  3  4  5  6],[ 2 16 18  2  2 10  2  2],"81,8",4,0,1,2,0
410,410,4,1,0.44351777836301015,[-1  0  1  2  3],[ 1 18 19  3 13],82,1,0,1,2,0
411,411,7,1,0.14369783374445996,[-1  0  1  2  3  4  5  6],[ 1 16  6  7 14  2  6  2],"82,2",2,3,1,1,0
412,412,6,3,0.06100240437721881,[-1  0  1  2  3  4  5],[ 3 22  6  2  3 16  2],"82,4",3,1,0,2,0
413,413,8,2,0.16167598629796553,[-1  0  1  2  3  4  5  6  7],[ 2 10  3  6 12  3 14  2  2],"82,6",4,1,3,0,0
414,414,6,3,0.1613710656252032,[-1  0  1  2  3  4  5],[ 3 15 10  9  4 11  2],"82,8",2,0,4,0,0
415,415,4,1,-0.010136449118466121,[-1  0  1  2  3],[ 1 32  3 16  2],83,2,0,0,1,1
416,416,4,1,0.3412443435916834,[-1  0  1  2  3],[ 1 13  4 19 17],"83,2",1,0,1,2,0
417,417,3,0,0.527407765174004,[0 1 2],[18 19 17],"83,4",0,0,0,2,0
418,418,4,0,0.435672189598656,[0 1 2 3],[15  3 19 17],"83,6",1,0,0,2,0
419,419,4,0,0.41769537924450123,[0 1 2 3],[14  4 19 17],"83,8",1,0,0,2,0
420,420,4,0,0.4773966281848022,[0 1 2 3],[13  5 19 17],84,0,1,0,2,0
421,421,3,0,0.5571443669413227,[0 1 2],[18 19 17],"84,2",0,0,0,2,0
422,422,4,0,0.31946501991585924,[0 1 2 3],[14  4 19 17],"84,4",1,0,0,2,0
423,423,3,0,0.34270445178889664,[0 1 2],[18 19 17],"84,6",0,0,0,2,0
424,424,3,2,0.18771027100219145,[-1  0  1  2],[ 2 18 18 16],"84,8",0,0,0,3,0
425,425,3,0,0.23869667638951947,[0 1 2],[18 19 17],85,0,0,0,2,0
426,426,3,0,0.33170146047485205,[0 1 2],[18 19 17],"85,2",0,0,0,2,0
427,427,3,0,0.25091679837156594,[0 1 2],[18 19 17],"85,4",0,0,0,2,0
428,428,3,0,0.43920128874831094,[0 1 2],[18 19 17],"85,6",0,0,0,2,0
429,429,3,1,0.07883164599911877,[-1  0  1  2],[ 1 17 19 17],"85,8",0,0,0,3,0
430,430,3,1,-0.014932135037586058,[-1  0  1  2],[ 1 17 19 17],86,0,0,0,3,0
431,431,3,1,0.1718124859612994,[-1  0  1  2],[ 1 18 19 16],"86,2",0,0,0,3,0
432,432,4,1,0.33335936967762514,[-1  0  1  2  3],[ 1 16 19 16  2],"86,4",1,0,0,3,0
433,433,3,1,0.3730390722783866,[-1  0  1  2],[ 1 18 19 16],"86,6",0,0,0,3,0
434,434,3,0,0.3700317100306179,[0 1 2],[18 19 17],"86,8",0,0,0,2,0
435,435,4,1,-0.015831149883377586,[-1  0  1  2  3],[ 1 16 19 16  2],87,1,0,0,3,0
436,436,3,1,0.3017067217479635,[-1  0  1  2],[ 1 18 19 16],"87,2",0,0,0,3,0
437,437,3,1,0.20509545921944242,[-1  0  1  2],[ 1 18 19 16],"87,4",0,0,0,3,0
438,438,3,1,0.2841122674189453,[-1  0  1  2],[ 1 18 19 16],"87,6",0,0,0,3,0
439,439,3,2,0.24935918662865472,[-1  0  1  2],[ 2 17 19 16],"87,8",0,0,0,3,0
440,440,3,1,0.2850449096418269,[-1  0  1  2],[ 1 18 19 16],88,0,0,0,3,0
441,441,3,1,0.5867941933239254,[-1  0  1  2],[ 1 18 19 16],"88,2",0,0,0,3,0
442,442,3,1,0.37896301534578564,[-1  0  1  2],[ 1 18 19 16],"88,4",0,0,0,3,0
443,443,3,3,0.45031498782299056,[-1  0  1  2],[ 3 17 19 15],"88,6",0,0,1,2,0
444,444,4,1,0.3875331743463174,[-1  0  1  2  3],[ 1 16 19 16  2],"88,8",1,0,0,3,0
445,445,4,1,0.4110306555951037,[-1  0  1  2  3],[ 1 16 19 16  2],89,1,0,0,3,0
446,446,5,1,0.2087323750673723,[-1  0  1  2  3  4],[ 1 16 19  2 14  2],"89,2",2,0,1,2,0
447,447,3,1,0.31474887297836873,[-1  0  1  2],[ 1 18 19 16],"89,4",0,0,0,3,0
448,448,4,1,0.17372649043083313,[-1  0  1  2  3],[ 1 16 19 16  2],"89,6",1,0,0,3,0
449,449,3,1,0.3439874712277248,[-1  0  1  2],[ 1 18 19 16],"89,8",0,0,0,3,0
450,450,3,1,0.4939754246042783,[-1  0  1  2],[ 1 18 19 16],90,0,0,0,3,0
451,451,4,1,0.39592018001649404,[-1  0  1  2  3],[ 1 18 19  2 14],"90,2",1,0,1,2,0
452,452,3,1,0.5833553856900452,[-1  0  1  2],[ 1 18 19 16],"90,4",0,0,0,3,0
453,453,3,1,0.4819411874504938,[-1  0  1  2],[ 1 18 19 16],"90,6",0,0,0,3,0
454,454,3,1,0.5317726622276514,[-1  0  1  2],[ 1 18 19 16],"90,8",0,0,0,3,0
455,455,3,2,0.19476646701673112,[-1  0  1  2],[ 2 17 19 16],91,0,0,0,3,0
456,456,3,1,0.21144935548570076,[-1  0  1  2],[ 1 18 19 16],"91,2",0,0,0,3,0
457,457,3,1,0.27561687207625485,[-1  0  1  2],[ 1 18 19 16],"91,4",0,0,0,3,0
