,frame,k_cluster,outliers,silh_coef,clusters_label,quantidades,small_clst,intermediate_clst,large_clst,small_mic,micelles
230,230,11,15,-0.02585722965446548,[-1  0  1  2  3  4  5  6  7  8  9 10],[15 13  3  2  2  4  2  4  2  2  2  3],10,0,1,0,0
231,231,9,14,-0.04420995676288343,[-1  0  1  2  3  4  5  6  7  8],[14 11  2  2  2  8  2  8  3  2],6,2,1,0,0
232,232,10,14,-0.10326432048904123,[-1  0  1  2  3  4  5  6  7  8  9],[14 14  2  7  2  2  3  3  2  2  3],8,1,1,0,0
233,233,10,15,-0.07276050509021957,[-1  0  1  2  3  4  5  6  7  8  9],[15 15  2  7  2  2  2  2  2  2  3],8,1,1,0,0
234,234,7,11,-0.03882931837737233,[-1  0  1  2  3  4  5  6],[11  3 22  2  3  6  4  3],5,1,0,1,0
235,235,5,12,-0.1172796367315741,[-1  0  1  2  3  4],[12  9 20  7  2  4],2,1,1,1,0
236,236,9,8,-0.11964744663285536,[-1  0  1  2  3  4  5  6  7  8],[ 8  2  2 23  2  2  3  6  4  2],7,1,0,1,0
237,237,10,8,-0.017575561822527844,[-1  0  1  2  3  4  5  6  7  8  9],[ 8  2  5 18  2  2  4  5  3  3  2],7,2,0,1,0
238,238,10,10,-0.020248868317830484,[-1  0  1  2  3  4  5  6  7  8  9],[10  2 16  4  2  4  5  3  3  2  3],8,1,0,1,0
239,239,9,5,0.04750797901773263,[-1  0  1  2  3  4  5  6  7  8],[ 5  3  5 21  3  4  5  3  3  2],6,2,0,1,0
240,240,11,8,0.11672456032938605,[-1  0  1  2  3  4  5  6  7  8  9 10],[ 8  6  3 11  2  4  3  2  6  5  2  2],7,3,1,0,0
241,241,13,13,-0.0027363235526775185,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12],[13  2  5  2  5  4  4  3  3  4  2  2  3  2],11,2,0,0,0
242,242,9,16,0.006248736110209737,[-1  0  1  2  3  4  5  6  7  8],[16  6  5  3  8  3  3  5  3  2],5,4,0,0,0
243,243,13,3,0.05115982117921693,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12],[3 6 6 9 5 2 3 2 3 5 2 3 2 3],8,4,1,0,0
244,244,8,20,-0.1263213369098891,[-1  0  1  2  3  4  5  6  7],[20 11  6  3  4  2  2  3  3],6,1,1,0,0
245,245,12,20,0.06344037570778419,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[20  2  4  4  2  5  2  3  3  2  2  3  2],11,1,0,0,0
246,246,11,20,-0.0424450376501787,[-1  0  1  2  3  4  5  6  7  8  9 10],[20  2  5  2  5  3  2  2  3  3  5  2],8,3,0,0,0
247,247,12,15,-0.03326140610461592,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[15  2  5  5  3  3  2  3  4  3  4  3  2],10,2,0,0,0
248,248,11,20,-0.1087719913274561,[-1  0  1  2  3  4  5  6  7  8  9 10],[20  2  8  3  3  2  3  3  2  4  2  2],10,1,0,0,0
249,249,10,17,0.05689084546234551,[-1  0  1  2  3  4  5  6  7  8  9],[17 10  3  4  3  3  3  4  2  3  2],9,0,1,0,0
250,250,12,9,0.1861259291801231,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[9 6 3 4 3 7 2 2 3 4 3 5 3],9,3,0,0,0
251,251,9,7,0.28057748943817135,[-1  0  1  2  3  4  5  6  7  8],[ 7 17  4  4  4  5  4  3  4  2],7,1,0,1,0
252,252,14,18,0.08944691931614895,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12 13],[18  5  2  3  3  2  2  3  2  3  2  3  2  2  2],13,1,0,0,0
253,253,13,9,0.10954301427579223,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12],[ 9 10  2  7  3  4  2  3  2  3  2  2  2  3],11,1,1,0,0
254,254,15,11,0.18827336306820966,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12 13 14],[11  4  3  3  3  4  2  4  2  4  2  3  2  2  2  3],15,0,0,0,0
255,255,14,7,0.11447964674509625,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12 13],[ 7  4  2 12  2  3  2  2  4  4  3  2  2  2  3],13,0,1,0,0
256,256,13,12,0.19545919107284832,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12],[12  4  5  4  4  4  2  3  2  2  3  4  3  2],12,1,0,0,0
257,257,13,9,0.06127883158709003,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12],[ 9  4  4 12  4  2  2  2  3  4  2  2  2  2],12,0,1,0,0
258,258,8,8,-0.02796344675187953,[-1  0  1  2  3  4  5  6  7],[ 8  4  4 17 10  2  5  2  2],5,1,1,1,0
259,259,6,6,-0.011325411173607842,[-1  0  1  2  3  4  5],[ 6  7 26  3  6  4  2],3,2,0,1,0
260,260,10,1,0.3111433199264041,[-1  0  1  2  3  4  5  6  7  8  9],[ 1  8 16  8  2  3  3  5  4  2  2],6,3,0,1,0
261,261,11,8,0.165110898228915,[-1  0  1  2  3  4  5  6  7  8  9 10],[ 8 12  9  4  3  5  3  2  2  2  2  2],8,1,2,0,0
262,262,11,6,0.19252356927076342,[-1  0  1  2  3  4  5  6  7  8  9 10],[6 8 8 7 3 4 4 4 3 3 2 2],8,3,0,0,0
263,263,10,2,0.22105731818570856,[-1  0  1  2  3  4  5  6  7  8  9],[ 2  8 12  6  7  2  3  6  2  2  4],5,4,1,0,0
264,264,7,2,0.08493725042563012,[-1  0  1  2  3  4  5  6],[ 2 10 18  6  8  3  5  2],2,3,1,1,0
265,265,7,1,0.011476718657380704,[-1  0  1  2  3  4  5  6],[ 1  6 23  7  5  7  3  2],2,4,0,1,0
266,266,5,4,0.2247222413771208,[-1  0  1  2  3  4],[ 4  9 18 17  4  2],2,0,1,2,0
267,267,6,3,0.23086435174957848,[-1  0  1  2  3  4  5],[ 3  8 19 10  6  6  2],1,3,1,1,0
268,268,6,4,0.17814132081818584,[-1  0  1  2  3  4  5],[ 4  7 13  7  8  8  7],0,5,1,0,0
269,269,5,2,0.11787870634902127,[-1  0  1  2  3  4],[ 2  8 12 18  9  5],0,2,2,1,0
270,270,5,2,-0.0013826999464741816,[-1  0  1  2  3  4],[ 2 13 21  7  7  4],1,2,1,1,0
271,271,8,4,0.11708100110292098,[-1  0  1  2  3  4  5  6  7],[ 4  3 15  8  6  6  6  3  3],3,4,1,0,0
272,272,10,6,0.009314234006107239,[-1  0  1  2  3  4  5  6  7  8  9],[ 6  7  3  8 11  6  3  2  3  3  2],6,3,1,0,0
273,273,11,4,0.106508104731201,[-1  0  1  2  3  4  5  6  7  8  9 10],[ 4  3  2  2  2  7 12  8  4  2  5  3],7,3,1,0,0
274,274,9,4,0.26134768685779497,[-1  0  1  2  3  4  5  6  7  8],[4 5 4 9 8 7 8 2 3 4],4,4,1,0,0
275,275,8,3,0.25978106899768627,[-1  0  1  2  3  4  5  6  7],[ 3  3  6  7 10  7  4  8  6],2,5,1,0,0
276,276,9,7,0.3085650538359837,[-1  0  1  2  3  4  5  6  7  8],[7 6 3 7 8 6 5 3 5 4],3,6,0,0,0
277,277,6,3,0.06479195117295132,[-1  0  1  2  3  4  5],[ 3  8 21  7  8  5  2],1,4,0,1,0
278,278,8,5,0.01473419642386818,[-1  0  1  2  3  4  5  6  7],[ 5  6  3 18  7  7  3  2  3],4,3,0,1,0
279,279,10,9,-0.006116305056294695,[-1  0  1  2  3  4  5  6  7  8  9],[9 3 6 6 7 7 3 3 5 3 2],5,5,0,0,0
280,280,9,15,0.07047284828607397,[-1  0  1  2  3  4  5  6  7  8],[15  4  3  4  7  7  3  3  4  4],7,2,0,0,0
281,281,12,8,0.014314060004006793,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[ 8  6  3  2 14  2  2  2  4  5  2  2  2],9,2,1,0,0
282,282,11,12,0.10722344782832442,[-1  0  1  2  3  4  5  6  7  8  9 10],[12  3  2  9  3  6  5  2  3  3  2  4],8,2,1,0,0
283,283,11,10,0.07048585261750147,[-1  0  1  2  3  4  5  6  7  8  9 10],[10  5  5  9  2  2  7  2  4  3  2  3],7,3,1,0,0
284,284,7,12,0.08437370394881938,[-1  0  1  2  3  4  5  6],[12  5  9  2  6 10  6  4],2,3,2,0,0
285,285,11,11,-0.008634975733993189,[-1  0  1  2  3  4  5  6  7  8  9 10],[11  3  4  2  9  4  5  4  2  3  4  3],9,1,1,0,0
286,286,9,9,0.06487185510165026,[-1  0  1  2  3  4  5  6  7  8],[ 9  8 10  3  6  5  6  2  3  2],4,4,1,0,0
287,287,10,3,0.1286520985188111,[-1  0  1  2  3  4  5  6  7  8  9],[ 3  4  7 15  3  5  5  2  5  3  2],5,4,1,0,0
288,288,8,7,0.22888336107106433,[-1  0  1  2  3  4  5  6  7],[ 7  2 19 10  4  5  3  2  2],5,1,1,1,0
289,289,8,6,0.11202072556832615,[-1  0  1  2  3  4  5  6  7],[ 6  2 10 16  7  2  5  3  3],4,2,1,1,0
290,290,9,11,0.06350539735676973,[-1  0  1  2  3  4  5  6  7  8],[11  2  7 17  6  2  2  2  3  2],6,2,0,1,0
291,291,10,10,0.0066119676908125416,[-1  0  1  2  3  4  5  6  7  8  9],[10  4  7 14  2  3  4  2  3  3  2],8,1,1,0,0
292,292,13,9,0.18144475764548737,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12],[9 2 2 2 8 3 3 8 4 2 3 2 2 4],11,2,0,0,0
293,293,9,11,0.20692208670930967,[-1  0  1  2  3  4  5  6  7  8],[11  2  8  7  4  9  5  3  3  2],5,3,1,0,0
294,294,11,7,0.3186865012121448,[-1  0  1  2  3  4  5  6  7  8  9 10],[7 4 8 7 4 4 3 4 5 3 3 2],8,3,0,0,0
295,295,10,10,0.1932030870156476,[-1  0  1  2  3  4  5  6  7  8  9],[10  2  3  7  7  6  5  2  3  7  2],5,5,0,0,0
296,296,11,10,0.24493543907614407,[-1  0  1  2  3  4  5  6  7  8  9 10],[10  2  8  6  9  2  2  2  2  7  2  2],7,3,1,0,0
297,297,11,15,0.1273599476899141,[-1  0  1  2  3  4  5  6  7  8  9 10],[15  3  5  6  4  4  4  5  2  2  2  2],8,3,0,0,0
298,298,11,12,0.1714505759896729,[-1  0  1  2  3  4  5  6  7  8  9 10],[12  2  3  8  3  5  7  2  2  3  5  2],7,4,0,0,0
299,299,12,14,0.1688091250358159,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[14  4  2  7  3  4  2  2  5  3  3  3  2],10,2,0,0,0
300,300,11,12,0.14550408360185824,[-1  0  1  2  3  4  5  6  7  8  9 10],[12  7  2  9  4  4  2  5  2  2  2  3],8,2,1,0,0
301,301,12,10,0.19303602810243936,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[10  2  5  9  3  3  4  2  6  4  2  2  2],9,2,1,0,0
302,302,9,5,0.2530308858540976,[-1  0  1  2  3  4  5  6  7  8],[5 2 7 9 8 7 7 4 3 2],4,4,1,0,0
303,303,11,8,0.21279810099053642,[-1  0  1  2  3  4  5  6  7  8  9 10],[ 8  2  7  2  6  2  8  2 10  2  2  3],7,3,1,0,0
304,304,9,6,0.1670732750708698,[-1  0  1  2  3  4  5  6  7  8],[ 6  2 10  4  6  3  9  2 10  2],5,1,3,0,0
305,305,10,7,0.21295468585779698,[-1  0  1  2  3  4  5  6  7  8  9],[ 7  8  2  6  3  7  2 12  2  3  2],6,3,1,0,0
306,306,8,11,0.1528925352658581,[-1  0  1  2  3  4  5  6  7],[11  7  7  8  3  2 11  2  3],4,3,1,0,0
307,307,8,7,0.15341406419944154,[-1  0  1  2  3  4  5  6  7],[ 7 13  4 10  9  3  2  4  2],5,0,3,0,0
308,308,10,4,0.19051061142278747,[-1  0  1  2  3  4  5  6  7  8  9],[ 4  2  4  8 12  3  2  2 11  2  4],7,1,2,0,0
309,309,10,6,0.1873187465242849,[-1  0  1  2  3  4  5  6  7  8  9],[ 6  2  3  3  9  2  3  7  2 11  6],6,2,2,0,0
310,310,13,8,0.04529377371872204,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12],[ 8  2  4 14  2  2  3  2  2  5  3  2  2  3],11,1,1,0,0
311,311,9,9,0.08564561958325012,[-1  0  1  2  3  4  5  6  7  8],[ 9  3  4  8 13  3  3  6  2  3],6,2,1,0,0
312,312,11,12,0.07727539904404296,[-1  0  1  2  3  4  5  6  7  8  9 10],[12  2  5  7  2  3  7  4  3  5  2  2],7,4,0,0,0
313,313,10,7,0.19674010364809252,[-1  0  1  2  3  4  5  6  7  8  9],[7 4 8 7 8 2 2 2 4 8 2],6,4,0,0,0
314,314,10,8,0.10880043382041976,[-1  0  1  2  3  4  5  6  7  8  9],[ 8  4  3 10 10  4  2  2  4  5  2],7,1,2,0,0
315,315,6,5,0.029712665748186803,[-1  0  1  2  3  4  5],[ 5  5 25  4  3  2 10],3,1,1,1,0
316,316,8,6,0.16176310834215177,[-1  0  1  2  3  4  5  6  7],[ 6 15 11  2  3 10  2  3  2],5,0,3,0,0
317,317,7,7,0.19708984215720662,[-1  0  1  2  3  4  5  6],[ 7  7 15  3  3  8  2  9],3,2,2,0,0
318,318,7,7,0.26509330489903743,[-1  0  1  2  3  4  5  6],[ 7 15 11  2  3  8  6  2],3,2,2,0,0
319,319,9,7,0.11227723197384826,[-1  0  1  2  3  4  5  6  7  8],[7 6 3 9 2 4 9 4 6 4],5,2,2,0,0
320,320,12,5,0.15575928853162785,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[ 5  2  5  5  5  2  3 11  2  3  2  5  4],7,4,1,0,0
321,321,10,17,-0.020954710054506012,[-1  0  1  2  3  4  5  6  7  8  9],[17  3  2  4  2  3  9  6  3  2  3],8,1,1,0,0
322,322,12,13,-0.016401680680071754,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[13  2  4  5  2  2 11  2  3  4  2  2  2],10,1,1,0,0
323,323,10,7,0.1284309292941871,[-1  0  1  2  3  4  5  6  7  8  9],[ 7  3  7  2  2  4  3  9 13  2  2],7,1,2,0,0
324,324,10,9,0.10664500540472967,[-1  0  1  2  3  4  5  6  7  8  9],[ 9  2  4  6  2  4  2  8 13  2  2],7,2,1,0,0
325,325,7,10,-0.027616528389443236,[-1  0  1  2  3  4  5  6],[10  2 16  5  2  2 13  4],4,1,1,1,0
326,326,8,5,0.16935032748607273,[-1  0  1  2  3  4  5  6  7],[ 5 14  3  9  2  2  4  7  8],4,2,2,0,0
327,327,7,6,0.16799860279654222,[-1  0  1  2  3  4  5  6],[ 6 15  2 12  2 11  2  4],4,0,3,0,0
328,328,8,10,-0.035250251444263137,[-1  0  1  2  3  4  5  6  7],[10  2 13  2  7  2  2 14  2],5,1,2,0,0
329,329,9,13,0.1173238626053588,[-1  0  1  2  3  4  5  6  7  8],[13  2  2  6  7  2  4 14  2  2],6,2,1,0,0
330,330,9,4,0.00745875951201491,[-1  0  1  2  3  4  5  6  7  8],[ 4  2 14  2  4  5 16  3  2  2],6,1,1,1,0
331,331,8,6,0.15988751986714675,[-1  0  1  2  3  4  5  6  7],[ 6 11 12  2  2 14  2  2  3],5,0,3,0,0
332,332,7,1,0.2779836040662946,[-1  0  1  2  3  4  5  6],[ 1 18  3  9 14  2  2  5],3,1,2,1,0
333,333,7,4,0.3037210394266503,[-1  0  1  2  3  4  5  6],[ 4 17  3  4  7 11  4  4],4,1,1,1,0
334,334,6,5,0.2647979932360983,[-1  0  1  2  3  4  5],[ 5  2 12 15  2 14  4],3,0,3,0,0
335,335,8,7,0.12983857960193754,[-1  0  1  2  3  4  5  6  7],[ 7  2  2  9  8  4  7 13  2],4,2,2,0,0
336,336,6,4,0.2788318406171036,[-1  0  1  2  3  4  5],[ 4  2 12 15  3 14  4],3,0,3,0,0
337,337,10,7,0.27858060886944636,[-1  0  1  2  3  4  5  6  7  8  9],[7 3 6 2 4 8 2 3 8 7 4],6,4,0,0,0
338,338,10,10,0.1912891066424263,[-1  0  1  2  3  4  5  6  7  8  9],[10  3  7  2  2  2  5  2 15  2  4],7,2,1,0,0
339,339,6,5,0.2352961382009573,[-1  0  1  2  3  4  5],[ 5 18  3 12  2 10  4],3,0,2,1,0
340,340,9,6,0.16785471681559566,[-1  0  1  2  3  4  5  6  7  8],[ 6 16  3  8  2  4  2  7  2  4],6,2,0,1,0
341,341,7,5,0.44733863445673955,[-1  0  1  2  3  4  5  6],[ 5 18 18  2  3  3  3  2],5,0,0,2,0
342,342,7,3,0.2578980560438407,[-1  0  1  2  3  4  5  6],[ 3 17  2 11  3  8  4  6],3,2,1,1,0
343,343,8,5,0.0993412495781573,[-1  0  1  2  3  4  5  6  7],[ 5  2  9  3 13  4 13  2  3],5,0,3,0,0
344,344,5,2,0.294742633655365,[-1  0  1  2  3  4],[ 2  2 19 16  2 13],2,0,1,2,0
345,345,6,2,0.21245560117701345,[-1  0  1  2  3  4  5],[ 2  2 10 11  5  8 16],1,2,2,1,0
346,346,3,1,0.41398042727059,[-1  0  1  2],[ 1 17 19 17],0,0,0,3,0
347,347,4,7,0.2801351537333785,[-1  0  1  2  3],[ 7 21  8 11  7],0,2,1,1,0
348,348,6,7,0.2962337542521819,[-1  0  1  2  3  4  5],[ 7 16  8  5 11  4  3],2,2,1,1,0
349,349,8,4,-0.02621275185034678,[-1  0  1  2  3  4  5  6  7],[ 4  2  2  9  4 24  3  2  4],6,0,1,1,0
350,350,4,5,0.09323409614505129,[-1  0  1  2  3],[ 5  2 11 31  5],1,1,1,1,0
351,351,6,7,0.06448775913624931,[-1  0  1  2  3  4  5],[ 7 18 11  4  7  3  4],3,1,1,1,0
352,352,6,11,-0.07507836809998007,[-1  0  1  2  3  4  5],[11  2  9 22  5  3  2],3,1,1,1,0
353,353,9,8,0.09340454704003252,[-1  0  1  2  3  4  5  6  7  8],[ 8  4  8  3  6  2  2 17  2  2],6,2,0,1,0
354,354,7,7,-0.0631243416007968,[-1  0  1  2  3  4  5  6],[ 7  2  2  8 26  3  3  3],5,1,0,1,0
355,355,8,6,0.17521736037172692,[-1  0  1  2  3  4  5  6  7],[ 6 10  2  9  2  4  2 15  4],5,0,3,0,0
356,356,9,5,0.19235817079170855,[-1  0  1  2  3  4  5  6  7  8],[ 5  2  2  9 11  3  3 13  2  4],6,0,3,0,0
357,357,8,7,0.18964842989780764,[-1  0  1  2  3  4  5  6  7],[ 7  2  8  8  8  3  2 14  2],4,3,1,0,0
358,358,10,7,0.14641448478452934,[-1  0  1  2  3  4  5  6  7  8  9],[ 7  2  8  4  3  5  3  4 14  2  2],7,2,1,0,0
359,359,12,12,0.06325581086542567,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[12  5  3  4  4  3  2  2  2  9  4  2  2],10,1,1,0,0
360,360,9,11,0.047252736843802844,[-1  0  1  2  3  4  5  6  7  8],[11 16  6  5  2  4  4  2  2  2],6,2,0,1,0
361,361,9,12,0.0831609915433799,[-1  0  1  2  3  4  5  6  7  8],[12 15  5  4  4  3  4  2  2  3],7,1,1,0,0
362,362,13,9,0.2033869055045392,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12],[ 9  3  2  2  4  4  2  2  4  2  2  2 14  2],12,0,1,0,0
363,363,6,1,0.28869221796865446,[-1  0  1  2  3  4  5],[ 1  3 11  7 17 13  2],2,1,2,1,0
364,364,10,7,0.14476630986171637,[-1  0  1  2  3  4  5  6  7  8  9],[ 7  3  2  3  3  9  2  2  2  6 15],7,1,2,0,0
365,365,5,2,0.3225225401350914,[-1  0  1  2  3  4],[ 2 19  8  3  7 15],1,2,1,1,0
366,366,8,2,0.09657581167003136,[-1  0  1  2  3  4  5  6  7],[ 2 15  9  2  4  5 13  2  2],4,1,3,0,0
367,367,6,1,0.43536839804087674,[-1  0  1  2  3  4  5],[ 1 19  9  3 16  4  2],3,0,1,2,0
368,368,4,0,0.31234908219362967,[0 1 2 3],[25 19  2  8],1,1,0,1,0
369,369,8,5,0.19064648700165115,[-1  0  1  2  3  4  5  6  7],[ 5  2  9  9  3  5 16  3  2],4,1,2,1,0
370,370,3,3,0.1741946720179276,[-1  0  1  2],[ 3 23 16 12],0,0,1,2,0
371,371,11,5,0.15390645451200732,[-1  0  1  2  3  4  5  6  7  8  9 10],[ 5  2 11  3  4  6  3  2 12  2  2  2],8,1,2,0,0
372,372,9,4,0.14003943728746315,[-1  0  1  2  3  4  5  6  7  8],[ 4  4 11  4  2  8  3 14  2  2],6,1,2,0,0
373,373,7,1,0.10191246167690016,[-1  0  1  2  3  4  5  6],[ 1 10 13  9  3 14  2  2],3,0,4,0,0
374,374,8,5,0.18961957852513572,[-1  0  1  2  3  4  5  6  7],[ 5  3 11  2  4 10  3 14  2],5,0,3,0,0
375,375,6,4,0.34125316371110626,[-1  0  1  2  3  4  5],[ 4 18  8  2 11  5  6],1,3,1,1,0
376,376,7,3,0.17833116817263545,[-1  0  1  2  3  4  5  6],[ 3 16  4 10  2 15  2  2],4,0,2,1,0
377,377,4,0,0.5006308459981064,[0 1 2 3],[13 19 17  5],0,1,0,2,0
378,378,5,1,0.23875124422074614,[-1  0  1  2  3  4],[ 1 18  2 15 15  3],2,0,2,1,0
379,379,5,4,0.19922714198290398,[-1  0  1  2  3  4],[ 4 15 14  4 13  4],2,0,3,0,0
380,380,3,1,0.30645223008292355,[-1  0  1  2],[ 1 17 19 17],0,0,0,3,0
381,381,4,1,-0.08205443914330664,[-1  0  1  2  3],[ 1 29  2 19  3],2,0,0,2,0
382,382,6,3,0.3494488955328387,[-1  0  1  2  3  4  5],[ 3  2  5  8 16  6 14],1,3,1,1,0
383,383,3,1,0.369264149603547,[-1  0  1  2],[ 1 17 19 17],0,0,0,3,0
384,384,3,2,0.4041290657213217,[-1  0  1  2],[ 2 16 19 17],0,0,0,3,0
385,385,3,1,0.20083247289342404,[-1  0  1  2],[ 1 17 19 17],0,0,0,3,0
386,386,3,0,0.5409758523275637,[0 1 2],[18 19 17],0,0,0,2,0
387,387,4,0,0.38658741158702165,[0 1 2 3],[16  2 19 17],1,0,0,2,0
388,388,3,0,0.5650482965492981,[0 1 2],[18 19 17],0,0,0,2,0
389,389,3,0,0.5210971603756985,[0 1 2],[18 19 17],0,0,0,2,0
390,390,3,0,0.337603446380151,[0 1 2],[18 19 17],0,0,0,2,0
391,391,3,0,0.32289826430666946,[0 1 2],[18 19 17],0,0,0,2,0
392,392,4,0,0.11161075815469121,[0 1 2 3],[16  2 19 17],1,0,0,2,0
393,393,3,0,0.3157021913243341,[0 1 2],[18 19 17],0,0,0,2,0
394,394,4,0,0.16246244972575657,[0 1 2 3],[16  2 19 17],1,0,0,2,0
395,395,3,1,-0.014973552897828464,[-1  0  1  2],[ 1 34  2 17],1,0,0,1,1
396,396,3,0,0.07190930887290878,[0 1 2],[33  4 17],1,0,0,1,0
397,397,2,0,0.39240743415463397,[0 1],[37 17],0,0,0,1,0
398,398,2,0,0.42330236852406167,[0 1],[37 17],0,0,0,1,0
399,399,2,0,0.3652323110959532,[0 1],[37 17],0,0,0,1,0
400,400,4,0,0.1967253075980379,[0 1 2 3],[ 4 31 17  2],1,0,0,2,0
401,401,4,1,0.3019805288133612,[-1  0  1  2  3],[ 1  6 14 17 16],0,1,1,2,0
402,402,7,3,-0.0003479821873149249,[-1  0  1  2  3  4  5  6],[ 3  2 10 14  2  4 17  2],4,0,2,1,0
403,403,6,2,0.11161308524072609,[-1  0  1  2  3  4  5],[ 2  4  2 14 14 16  2],3,0,2,1,0
404,404,7,2,0.2949290444559948,[-1  0  1  2  3  4  5  6],[ 2  3 20 13  2  3  9  2],4,0,2,1,0
405,405,5,5,0.3666326570470955,[-1  0  1  2  3  4],[ 5  5 19 13  3  9],1,1,2,1,0
406,406,8,2,0.19101502812838583,[-1  0  1  2  3  4  5  6  7],[ 2  9  7  7  7 12  2  6  2],2,4,2,0,0
407,407,4,7,0.4379980794816405,[-1  0  1  2  3],[ 7  5 19 15  8],0,2,1,1,0
408,408,6,5,0.2973717530229881,[-1  0  1  2  3  4  5],[ 5  5 18 14  2  8  2],2,2,1,1,0
409,409,8,6,0.19733132749124846,[-1  0  1  2  3  4  5  6  7],[ 6 10  5  4 13  2  2 10  2],4,1,3,0,0
410,410,7,4,-0.06324537463926087,[-1  0  1  2  3  4  5  6],[ 4 26  3  5  2  2 10  2],4,1,1,1,0
411,411,12,7,0.16090898299373924,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[ 7 10  2  4  2  2  2 11  5  3  2  2  2],9,1,2,0,0
412,412,8,8,-0.0012066164845987726,[-1  0  1  2  3  4  5  6  7],[ 8 14  3  2  8  3  2 11  3],5,1,2,0,0
413,413,7,11,-0.09496313801825022,[-1  0  1  2  3  4  5  6],[11 14  2  2 11  2  8  4],4,1,2,0,0
414,414,8,8,0.033237585051964,[-1  0  1  2  3  4  5  6  7],[ 8 14  3  6  8  3  2  8  2],4,3,1,0,0
415,415,10,2,0.1953642364881041,[-1  0  1  2  3  4  5  6  7  8  9],[ 2 10  3  5  8  3 14  2  2  3  2],6,2,2,0,0
416,416,5,1,0.16689122035685477,[-1  0  1  2  3  4],[ 1 13  4 19 15  2],2,0,2,1,0
417,417,3,1,0.2708871216692465,[-1  0  1  2],[ 1 18 19 16],0,0,0,3,0
418,418,6,2,0.14515903439947267,[-1  0  1  2  3  4  5],[ 2 15  3 16  2 14  2],3,0,2,1,0
419,419,4,0,0.39278755390084136,[0 1 2 3],[14  4 19 17],1,0,0,2,0
420,420,4,0,0.4362066470690507,[0 1 2 3],[13  5 19 17],0,1,0,2,0
421,421,6,0,0.3205832216392555,[0 1 2 3 4 5],[14  4  2 14  3 17],3,0,1,1,0
422,422,5,1,0.24591827169402125,[-1  0  1  2  3  4],[ 1 13  4 17  2 17],2,0,1,2,0
423,423,4,0,0.13699708472740055,[0 1 2 3],[15  3 19 17],1,0,0,2,0
424,424,3,1,0.092995296825566,[-1  0  1  2],[ 1 18 18 17],0,0,0,3,0
425,425,5,1,-0.033043585373163965,[-1  0  1  2  3  4],[ 1 13  5 18 13  4],1,1,2,1,0
426,426,4,0,0.10812691203910324,[0 1 2 3],[16 19 17  2],1,0,0,2,0
427,427,6,0,0.06636552334981352,[0 1 2 3 4 5],[12  3 15 17  4  3],3,0,1,1,0
428,428,5,1,0.043535730476537964,[-1  0  1  2  3  4],[ 1 17 17  2 14  3],2,0,1,2,0
429,429,3,0,0.31515605454336054,[0 1 2],[18 19 17],0,0,0,2,0
430,430,3,0,0.19967865968835613,[0 1 2],[18 19 17],0,0,0,2,0
431,431,4,1,0.09274383373708464,[-1  0  1  2  3],[ 1 18 19 12  4],1,0,1,2,0
432,432,4,1,0.23370327867635968,[-1  0  1  2  3],[ 1 16 19 16  2],1,0,0,3,0
433,433,3,3,0.2702198469060004,[-1  0  1  2],[ 3 16 19 16],0,0,0,3,0
434,434,4,1,0.07532369357504039,[-1  0  1  2  3],[ 1 17 14 17  5],0,1,1,2,0
435,435,3,2,0.13609185126875337,[-1  0  1  2],[ 2 17 19 16],0,0,0,3,0
436,436,3,3,0.23434357199754705,[-1  0  1  2],[ 3 16 19 16],0,0,0,3,0
437,437,3,2,0.18288302254324323,[-1  0  1  2],[ 2 18 19 15],0,0,1,2,0
438,438,3,1,0.2756246180520931,[-1  0  1  2],[ 1 18 19 16],0,0,0,3,0
439,439,3,2,0.2361612807469119,[-1  0  1  2],[ 2 17 19 16],0,0,0,3,0
440,440,3,1,0.27003159004722843,[-1  0  1  2],[ 1 18 19 16],0,0,0,3,0
441,441,3,1,0.5385728368136509,[-1  0  1  2],[ 1 18 19 16],0,0,0,3,0
442,442,3,1,0.34071974907977054,[-1  0  1  2],[ 1 18 19 16],0,0,0,3,0
443,443,4,2,0.34495365329993594,[-1  0  1  2  3],[ 2 14 19 16  3],1,0,1,2,0
